interval_from,interval_to,no2_B0_min,no2_B0_max,no2_B0_mean,no2_B0_stDev,no2_B0_sampleCount,no2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2024-08-01,2024-09-01,8.928078386816196e-06,5.053269342170097e-05,2.306222000042288e-05,6.892056397785357e-06,65536,36877,NUTS_SL_01m_2024.shp,SI034,2024,August,8
2024-09-01,2024-10-01,-1.7086704247049056e-05,4.707900734501891e-05,2.1177864078838443e-05,1.1347251977278976e-05,65536,35837,NUTS_SL_01m_2024.shp,SI034,2024,September,9
2024-10-01,2024-11-01,1.0221140655630734e-05,8.122427243506536e-05,4.685820980049442e-05,1.464089755496174e-05,65536,35608,NUTS_SL_01m_2024.shp,SI034,2024,October,10
2024-11-01,2024-12-01,1.4814889254921582e-05,9.120635513681918e-05,5.056427621437748e-05,1.716127718474048e-05,65536,37607,NUTS_SL_01m_2024.shp,SI034,2024,November,11
2024-12-01,2025-01-01,4.194177108729491e-06,0.00011757483298424631,5.587583240145194e-05,2.3490553801261428e-05,65536,35309,NUTS_SL_01m_2024.shp,SI034,2024,December,12
2018-04-01,2018-05-01,-7.239074875542428e-06,3.742576882359572e-05,1.304406298616003e-05,1.625886499449755e-05,65536,49903,NUTS_SL_01m_2024.shp,SI035,2018,April,4
2018-05-01,2018-06-01,1.9728809093066957e-06,4.3039952288381755e-05,2.3440546132093263e-05,8.213651989577249e-06,65536,34576,NUTS_SL_01m_2024.shp,SI035,2018,May,5
2018-06-01,2018-07-01,1.5640167475794442e-05,3.7668221921194345e-05,3.379210591998829e-05,4.794738350528707e-06,65536,60125,NUTS_SL_01m_2024.shp,SI035,2018,June,6
2018-07-01,2018-08-01,1.807763328542933e-05,4.662451465264894e-05,3.2910618571690385e-05,8.480109806937201e-06,65536,44869,NUTS_SL_01m_2024.shp,SI035,2018,July,7
2018-09-01,2018-10-01,-2.5038932562893024e-06,4.0139737393474206e-05,1.8459495741221413e-05,8.879873567548943e-06,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,September,9
2018-10-01,2018-11-01,1.988884378079092e-06,4.951343362336047e-05,3.576374188523854e-05,9.038132606177983e-06,65536,46525,NUTS_SL_01m_2024.shp,SI035,2018,October,10
2018-12-01,2019-01-01,3.7595120375044644e-05,8.279325265903026e-05,5.0648825341541056e-05,1.3114390746300364e-05,65536,59398,NUTS_SL_01m_2024.shp,SI035,2018,December,12
2019-02-01,2019-03-01,2.912197851401288e-05,7.986827404238284e-05,5.7240995262911474e-05,1.3854333254855142e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,February,2
2019-03-01,2019-04-01,6.968180059629958e-06,5.294411676004529e-05,2.5579090619800628e-05,1.087184256398528e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,March,3
2019-06-01,2019-07-01,1.1771646768465871e-07,3.37504425260704e-05,2.293852635308257e-05,7.99971752594471e-06,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,June,6
2019-07-01,2019-08-01,-1.3380128621065523e-05,2.5003999326145276e-05,8.054282117317977e-06,1.032300384016257e-05,65536,51388,NUTS_SL_01m_2024.shp,SI035,2019,July,7
2019-08-01,2019-09-01,6.985254913161043e-06,4.899567647953518e-05,2.6832881348213835e-05,9.406029713323654e-06,65536,33170,NUTS_SL_01m_2024.shp,SI035,2019,August,8
2019-09-01,2019-10-01,-1.527223162156588e-06,3.91213470720686e-05,2.9656418640763886e-05,5.012356158292468e-06,65536,34360,NUTS_SL_01m_2024.shp,SI035,2019,September,9
2019-11-01,2019-12-01,5.573909220402129e-05,9.715343185234815e-05,7.562078753634936e-05,1.169059539012535e-05,65536,62634,NUTS_SL_01m_2024.shp,SI035,2019,November,11
2019-12-01,2020-01-01,1.9481069102766924e-05,8.403482934227213e-05,4.879807833099988e-05,1.1933128702882654e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,December,12
2020-01-01,2020-02-01,3.7989626434864476e-05,4.203305798000656e-05,4.0764764309504776e-05,1.876083633843678e-06,65536,64519,NUTS_SL_01m_2024.shp,SI035,2020,January,1
2020-02-01,2020-03-01,3.6099565477343276e-05,5.752472861786373e-05,5.679931699112921e-05,3.792725470752795e-06,65536,65104,NUTS_SL_01m_2024.shp,SI035,2020,February,2
2020-03-01,2020-04-01,1.8453714801580645e-05,4.892472134088166e-05,2.9926653297595947e-05,9.495859872510958e-06,65536,57874,NUTS_SL_01m_2024.shp,SI035,2020,March,3
2020-04-01,2020-05-01,2.4955201297416352e-05,3.8044956454541534e-05,3.057245477345446e-05,4.847332432108423e-06,65536,54594,NUTS_SL_01m_2024.shp,SI035,2020,April,4
2020-06-01,2020-07-01,-6.515821837638214e-07,2.4870514607755467e-05,1.3934521691390878e-05,6.621320121430885e-06,65536,47799,NUTS_SL_01m_2024.shp,SI035,2020,June,6
2020-09-01,2020-10-01,1.4458382793236524e-05,7.622283737873659e-05,3.961224306074885e-05,1.343611509369896e-05,65536,37862,NUTS_SL_01m_2024.shp,SI035,2020,September,9
2020-10-01,2020-11-01,2.115611323461053e-06,5.292653077049181e-05,2.0247618898707468e-05,1.2024866640378991e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,October,10
2020-11-01,2020-12-01,5.2773411880480126e-05,5.2773411880480126e-05,5.2773411880480126e-05,0.0,65536,65483,NUTS_SL_01m_2024.shp,SI035,2020,November,11
2021-02-01,2021-03-01,1.5223286027321592e-05,4.8053701902972534e-05,3.2827972273425666e-05,1.0183535499299553e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,February,2
2021-03-01,2021-04-01,6.897618277434958e-06,4.7504356189165264e-05,2.8748501926425e-05,9.912110794048983e-06,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,March,3
2021-04-01,2021-05-01,1.1491267287055962e-05,1.1491267287055962e-05,1.1491267287055962e-05,0.0,65536,65522,NUTS_SL_01m_2024.shp,SI035,2021,April,4
2021-06-01,2021-07-01,1.230703901455854e-06,4.3071013351436704e-05,1.7236254645066435e-05,1.0094243202933394e-05,65536,34835,NUTS_SL_01m_2024.shp,SI035,2021,June,6
2021-07-01,2021-08-01,8.801274816505611e-06,4.8726047680247575e-05,2.1037006039358753e-05,9.929474594377133e-06,65536,37880,NUTS_SL_01m_2024.shp,SI035,2021,July,7
2021-08-01,2021-09-01,-1.2460086509236135e-06,5.2805760788032785e-05,2.8907447739664368e-05,1.2485459700255323e-05,65536,36214,NUTS_SL_01m_2024.shp,SI035,2021,August,8
2021-10-01,2021-11-01,1.343086114502512e-05,5.402641181717627e-05,3.3954825253953695e-05,1.1791962320542342e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,October,10
2021-12-01,2022-01-01,-2.2002637706464157e-05,8.570221689296886e-05,5.3500691731450595e-05,2.1150169947121164e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,December,12
2022-02-01,2022-03-01,5.7016393839148805e-05,9.716094064060599e-05,6.692814710649104e-05,9.526074017975715e-06,65536,56607,NUTS_SL_01m_2024.shp,SI035,2022,February,2
2022-04-01,2022-05-01,5.842277346346236e-07,3.406055111554451e-05,1.541825216974983e-05,7.589110506822995e-06,65536,34254,NUTS_SL_01m_2024.shp,SI035,2022,April,4
2022-05-01,2022-06-01,-3.396033662284026e-06,3.3297059417236596e-05,1.222725526573993e-05,1.0454548800336954e-05,65536,48596,NUTS_SL_01m_2024.shp,SI035,2022,May,5
2022-06-01,2022-07-01,3.063916665269062e-06,4.12285553466063e-05,2.1374335088962497e-05,1.1975626692491322e-05,65536,46429,NUTS_SL_01m_2024.shp,SI035,2022,June,6
2022-10-01,2022-11-01,-4.837062874685216e-07,5.5817945394665e-05,3.2847534046084745e-05,1.0739049024979504e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,October,10
2022-12-01,2023-01-01,-3.129605102003552e-05,6.70429362799041e-05,2.95613400476702e-05,1.784412145344887e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,December,12
2023-01-01,2023-02-01,4.0863698814064264e-05,6.099398524384014e-05,4.9272564919535926e-05,5.998673126959367e-06,65536,57149,NUTS_SL_01m_2024.shp,SI035,2023,January,1
2023-04-01,2023-05-01,1.2962311302544549e-05,2.317535108886659e-05,1.6473590418645106e-05,4.447512049605988e-06,65536,60548,NUTS_SL_01m_2024.shp,SI035,2023,April,4
2023-06-01,2023-07-01,2.029317693086341e-05,5.1819839427480474e-05,3.497562375566682e-05,8.300275091091843e-06,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,June,6
2023-07-01,2023-08-01,1.579139097884763e-05,2.5770195861696266e-05,2.019877136031992e-05,3.803163209406583e-06,65536,62874,NUTS_SL_01m_2024.shp,SI035,2023,July,7
2023-08-01,2023-09-01,-5.315357157087419e-06,2.9600021662190557e-05,6.5216863385135476e-06,7.2289323957464014e-06,65536,52103,NUTS_SL_01m_2024.shp,SI035,2023,August,8
2023-09-01,2023-10-01,3.346302037243731e-05,3.7935740692773834e-05,3.571005967712162e-05,2.2363346623125173e-06,65536,59463,NUTS_SL_01m_2024.shp,SI035,2023,September,9
2023-10-01,2023-11-01,4.998465556127485e-06,5.631124440697022e-05,3.574951916273199e-05,1.5233190485253316e-05,65536,54693,NUTS_SL_01m_2024.shp,SI035,2023,October,10
2024-01-01,2024-02-01,4.550237281364389e-05,6.500217568827793e-05,5.6280041638940244e-05,9.695580035954678e-06,65536,64834,NUTS_SL_01m_2024.shp,SI035,2024,January,1
2024-04-01,2024-05-01,1.0865821423067246e-05,4.341890962678008e-05,2.7029833998674285e-05,9.633247016605844e-06,65536,33086,NUTS_SL_01m_2024.shp,SI035,2024,April,4
2024-05-01,2024-06-01,8.372890079044737e-06,5.308255640557036e-05,3.1761337308773974e-05,9.81670557825669e-06,65536,53585,NUTS_SL_01m_2024.shp,SI035,2024,May,5
2024-06-01,2024-07-01,2.8278157060412923e-06,2.9668888601008803e-05,1.102552104990538e-05,9.630965014704166e-06,65536,56494,NUTS_SL_01m_2024.shp,SI035,2024,June,6
2024-07-01,2024-08-01,7.430826826748671e-06,3.0403874916373752e-05,1.480902794420106e-05,5.292948840883337e-06,65536,33086,NUTS_SL_01m_2024.shp,SI035,2024,July,7
2024-08-01,2024-09-01,1.2504533515311778e-05,3.577963434509002e-05,2.026664955895508e-05,5.349045271508257e-06,65536,33086,NUTS_SL_01m_2024.shp,SI035,2024,August,8
2024-09-01,2024-10-01,-1.5950964780131471e-06,3.152406134176999e-05,1.879237338745945e-05,7.702691955572063e-06,65536,33086,NUTS_SL_01m_2024.shp,SI035,2024,September,9
2024-10-01,2024-11-01,1.0221140655630734e-05,6.184817175380886e-05,3.783857210870054e-05,1.2555008531246125e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2024,October,10
2024-11-01,2024-12-01,3.3442203857703134e-05,6.753162597306073e-05,5.071504622171735e-05,9.224652135736984e-06,65536,33086,NUTS_SL_01m_2024.shp,SI035,2024,November,11
2024-12-01,2025-01-01,1.0038306754722726e-05,0.00010050631681224331,5.291565617710173e-05,2.020141780781201e-05,65536,33086,NUTS_SL_01m_2024.shp,SI035,2024,December,12
2018-04-01,2018-05-01,-2.978938340447712e-08,1.984104710572865e-05,1.1332496523054523e-05,4.9954489392184534e-06,65536,60207,NUTS_SL_01m_2024.shp,SI036,2018,April,4
2018-05-01,2018-06-01,1.9728809093066957e-06,4.140289092902094e-05,1.879191396416962e-05,7.420537983595148e-06,65536,41026,NUTS_SL_01m_2024.shp,SI036,2018,May,5
2018-06-01,2018-07-01,9.09405844140565e-06,2.4983752155094407e-05,1.3550760245374753e-05,4.283123419658038e-06,65536,60270,NUTS_SL_01m_2024.shp,SI036,2018,June,6
2018-07-01,2018-08-01,2.3189613784779795e-05,3.650952930911444e-05,2.8200621087590308e-05,3.543089748277602e-06,65536,28239,NUTS_SL_01m_2024.shp,SI036,2018,July,7
2018-09-01,2018-10-01,-1.133369096351089e-06,4.570247983792797e-05,2.039174184505688e-05,8.710323069161356e-06,65536,27908,NUTS_SL_01m_2024.shp,SI036,2018,September,9
2018-10-01,2018-11-01,1.988884378079092e-06,5.327169856172986e-05,2.740996335068766e-05,1.3043230018197084e-05,65536,39949,NUTS_SL_01m_2024.shp,SI036,2018,October,10
2018-12-01,2019-01-01,2.4791856048977934e-05,0.00010284154996043071,6.117167973281666e-05,1.664007733235944e-05,65536,31121,NUTS_SL_01m_2024.shp,SI036,2018,December,12
2019-02-01,2019-03-01,2.912197851401288e-05,7.597728836117312e-05,4.9737257059357905e-05,1.005891173927818e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,February,2
2019-03-01,2019-04-01,4.3863306018465664e-06,9.590238914825022e-05,2.7985463939275506e-05,1.1319724608046257e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,March,3
2019-06-01,2019-07-01,1.1771646768465871e-07,3.746955917449668e-05,2.1392059128834873e-05,7.388087264066649e-06,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,June,6
2019-07-01,2019-08-01,-1.5710380694144988e-06,3.669406214612536e-05,1.6901461346059126e-05,9.40011766615431e-06,65536,41491,NUTS_SL_01m_2024.shp,SI036,2019,July,7
2019-08-01,2019-09-01,1.520550995337544e-05,3.93146910937503e-05,2.557994019769577e-05,5.100095673318314e-06,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,August,8
2019-09-01,2019-10-01,-5.074464297649683e-07,5.366573896026239e-05,2.6981952883712373e-05,1.2065578913388915e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,September,9
2019-11-01,2019-12-01,8.08034892543219e-05,0.00010339777509216219,8.872624794445744e-05,9.58673418909261e-06,65536,64993,NUTS_SL_01m_2024.shp,SI036,2019,November,11
2019-12-01,2020-01-01,5.134676939633209e-06,7.803568587405607e-05,4.181838915825967e-05,1.439824956924819e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,December,12
2020-01-01,2020-02-01,1.270208213099977e-05,5.671902545145713e-05,3.712518096732586e-05,1.2169679116132942e-05,65536,30601,NUTS_SL_01m_2024.shp,SI036,2020,January,1
2020-03-01,2020-04-01,1.6789734218036756e-05,5.308779873303138e-05,3.0744289327166536e-05,9.808618660281712e-06,65536,53382,NUTS_SL_01m_2024.shp,SI036,2020,March,3
2020-04-01,2020-05-01,2.1593999917968176e-05,3.228214700357057e-05,2.6812481209295166e-05,4.241511452763015e-06,65536,59544,NUTS_SL_01m_2024.shp,SI036,2020,April,4
2020-06-01,2020-07-01,2.7879627850779798e-06,4.342483225627802e-05,2.3701559947190888e-05,7.916249420120166e-06,65536,32935,NUTS_SL_01m_2024.shp,SI036,2020,June,6
2020-07-01,2020-08-01,-1.6573743550907238e-06,3.9670288970228285e-05,2.523115359247369e-05,6.156486813929588e-06,65536,43472,NUTS_SL_01m_2024.shp,SI036,2020,July,7
2020-09-01,2020-10-01,1.3769833458354697e-05,6.201926589710638e-05,3.591580616883736e-05,1.0315326678638685e-05,65536,31512,NUTS_SL_01m_2024.shp,SI036,2020,September,9
2020-10-01,2020-11-01,-1.0539027243794408e-05,4.9624581151874736e-05,2.1857880689289058e-05,1.2067900955680381e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,October,10
2020-11-01,2020-12-01,2.874543315556366e-05,6.5367050410714e-05,4.398310170817046e-05,1.168558865085897e-05,65536,45935,NUTS_SL_01m_2024.shp,SI036,2020,November,11
2020-12-01,2021-01-01,3.6513589293463156e-05,7.26585349184461e-05,5.810318826428382e-05,1.1187804704455936e-05,65536,61301,NUTS_SL_01m_2024.shp,SI036,2020,December,12
2021-02-01,2021-03-01,1.5223286027321592e-05,5.3200408729026094e-05,4.097758910969758e-05,9.478270712373421e-06,65536,54821,NUTS_SL_01m_2024.shp,SI036,2021,February,2
2021-03-01,2021-04-01,4.3881246369892324e-07,0.00010984435357386246,3.384993941995964e-05,1.8435702275750633e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,March,3
2021-04-01,2021-05-01,2.949758027170901e-06,1.775950295268558e-05,8.888481944857e-06,4.5109588627661165e-06,65536,58555,NUTS_SL_01m_2024.shp,SI036,2021,April,4
2021-05-01,2021-06-01,5.321247044776101e-06,2.9135888325981796e-05,2.159928292464677e-05,4.266743041592021e-06,65536,64161,NUTS_SL_01m_2024.shp,SI036,2021,May,5
2021-06-01,2021-07-01,-1.0241536983812694e-05,4.82170216855593e-05,1.2993611735736427e-05,1.350279836359296e-05,65536,40617,NUTS_SL_01m_2024.shp,SI036,2021,June,6
2021-07-01,2021-08-01,7.476427072106162e-06,5.0708251364994794e-05,2.514552513508854e-05,9.063327743547187e-06,65536,30601,NUTS_SL_01m_2024.shp,SI036,2021,July,7
2021-08-01,2021-09-01,-1.5301310440918314e-06,4.7911737055983394e-05,2.6219651039000875e-05,8.565396886158555e-06,65536,29634,NUTS_SL_01m_2024.shp,SI036,2021,August,8
2021-10-01,2021-11-01,1.8080243080476066e-06,6.333555211313069e-05,3.428102970205293e-05,1.3018726478024711e-05,65536,39412,NUTS_SL_01m_2024.shp,SI036,2021,October,10
2021-12-01,2022-01-01,4.531433205556823e-06,8.766060636844486e-05,4.589387127810477e-05,1.7367969109421856e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,December,12
2022-02-01,2022-03-01,2.4765462512732483e-05,7.647865277249366e-05,4.498209793665913e-05,1.0858529602811631e-05,65536,47319,NUTS_SL_01m_2024.shp,SI036,2022,February,2
2022-04-01,2022-05-01,4.422336587595055e-06,4.017512037535198e-05,2.312278534957765e-05,9.674225338347102e-06,65536,33273,NUTS_SL_01m_2024.shp,SI036,2022,April,4
2022-05-01,2022-06-01,1.0607325748424046e-05,3.714979175128974e-05,2.0548564001372048e-05,5.005392884964497e-06,65536,59175,NUTS_SL_01m_2024.shp,SI036,2022,May,5
2022-06-01,2022-07-01,4.321518645156175e-06,4.16105285694357e-05,1.865513679912251e-05,8.652531241794192e-06,65536,42286,NUTS_SL_01m_2024.shp,SI036,2022,June,6
2022-07-01,2022-08-01,2.9260954761411995e-06,3.775317236431874e-05,2.04237733794415e-05,7.5736756260698e-06,65536,40794,NUTS_SL_01m_2024.shp,SI036,2022,July,7
2022-09-01,2022-10-01,2.152732804461266e-06,5.454173151520081e-05,2.593764117181305e-05,1.1194659874362026e-05,65536,50549,NUTS_SL_01m_2024.shp,SI036,2022,September,9
2022-10-01,2022-11-01,1.6787071217549965e-05,7.158656808314845e-05,3.6575177213642715e-05,1.1822095214849293e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,October,10
2022-12-01,2023-01-01,-2.516600397939328e-05,5.2805884479312226e-05,1.8128436768146505e-05,1.9232563235689538e-05,65536,31832,NUTS_SL_01m_2024.shp,SI036,2022,December,12
2023-01-01,2023-02-01,2.7176061848876998e-05,6.39088248135522e-05,4.189571082354647e-05,9.025223877481308e-06,65536,61202,NUTS_SL_01m_2024.shp,SI036,2023,January,1
2023-04-01,2023-05-01,4.519999038166134e-06,2.8189722797833383e-05,1.6944139812485956e-05,8.527825257883086e-06,65536,53568,NUTS_SL_01m_2024.shp,SI036,2023,April,4
2023-06-01,2023-07-01,8.079524377535563e-06,5.069504550192505e-05,3.453740908446981e-05,8.408401377025234e-06,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,June,6
2023-07-01,2023-08-01,-1.4002067473484203e-05,2.3116870579542592e-05,3.3341393869271783e-06,1.0290990302171382e-05,65536,54226,NUTS_SL_01m_2024.shp,SI036,2023,July,7
2023-08-01,2023-09-01,-1.956889974508158e-07,3.0384639103431255e-05,1.2491403814975725e-05,8.564025987989804e-06,65536,29070,NUTS_SL_01m_2024.shp,SI036,2023,August,8
2023-09-01,2023-10-01,1.954042454599403e-05,4.520524089457467e-05,2.5052393862011795e-05,7.603331732395574e-06,65536,63620,NUTS_SL_01m_2024.shp,SI036,2023,September,9
2023-10-01,2023-11-01,-2.1819003450218588e-05,4.536326014203951e-05,2.2220529134837407e-05,1.3808988280227827e-05,65536,40198,NUTS_SL_01m_2024.shp,SI036,2023,October,10
2024-01-01,2024-02-01,3.35448858095333e-05,0.00010045164526673034,5.9608175853650065e-05,1.4076838490019124e-05,65536,42369,NUTS_SL_01m_2024.shp,SI036,2024,January,1
2024-02-01,2024-03-01,3.985629518865608e-05,7.184580317698419e-05,6.09768591971028e-05,1.290394467029979e-05,65536,62065,NUTS_SL_01m_2024.shp,SI036,2024,February,2
2024-04-01,2024-05-01,4.568953499983763e-06,6.847999611636624e-05,3.327201973542432e-05,9.663783153478242e-06,65536,27908,NUTS_SL_01m_2024.shp,SI036,2024,April,4
2024-05-01,2024-06-01,8.372890079044737e-06,4.203814023640007e-05,2.4991983700985433e-05,6.781441158592799e-06,65536,43532,NUTS_SL_01m_2024.shp,SI036,2024,May,5
2024-06-01,2024-07-01,2.699226342883776e-06,3.0943054298404604e-05,1.510749178986817e-05,6.500349003050697e-06,65536,27908,NUTS_SL_01m_2024.shp,SI036,2024,June,6
2024-07-01,2024-08-01,7.693620318605099e-06,3.311863474664278e-05,1.8684261430160136e-05,5.442481544578223e-06,65536,27908,NUTS_SL_01m_2024.shp,SI036,2024,July,7
2024-08-01,2024-09-01,8.780761163507123e-06,4.805330536328256e-05,2.4521711575054967e-05,7.816916629797228e-06,65536,29097,NUTS_SL_01m_2024.shp,SI036,2024,August,8
2024-09-01,2024-10-01,1.1853027217512135e-06,4.610034011420794e-05,2.2656363415375532e-05,9.050053489465154e-06,65536,27908,NUTS_SL_01m_2024.shp,SI036,2024,September,9
2024-10-01,2024-11-01,3.3688813800836215e-06,8.64793109940365e-05,3.7213595362445796e-05,1.5741903918312383e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2024,October,10
2024-11-01,2024-12-01,3.3442203857703134e-05,8.458866795990616e-05,5.9613615598455424e-05,1.070750546898163e-05,65536,31029,NUTS_SL_01m_2024.shp,SI036,2024,November,11
2024-12-01,2025-01-01,1.6467185560031794e-05,0.00012015533866360784,6.660170855373967e-05,2.128278687179021e-05,65536,27908,NUTS_SL_01m_2024.shp,SI036,2024,December,12
2018-04-01,2018-05-01,-6.419374585675541e-06,2.657144796103239e-05,1.4188608306505577e-05,8.118028967840922e-06,65536,44796,NUTS_SL_01m_2024.shp,SI037,2018,April,4
2018-05-01,2018-06-01,1.9728809093066957e-06,4.140289092902094e-05,1.8313938631840224e-05,9.047532461416714e-06,65536,55438,NUTS_SL_01m_2024.shp,SI037,2018,May,5
2018-06-01,2018-07-01,9.09405844140565e-06,5.544632949749939e-05,2.7544168982749146e-05,8.726376012344061e-06,65536,47729,NUTS_SL_01m_2024.shp,SI037,2018,June,6
2018-07-01,2018-08-01,1.0188175110670272e-05,3.827753971563652e-05,2.764673623879896e-05,5.416981700901e-06,65536,26027,NUTS_SL_01m_2024.shp,SI037,2018,July,7
2018-09-01,2018-10-01,-8.14693521533627e-06,4.2870655306614935e-05,1.7218013063963824e-05,9.649116204631026e-06,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,September,9
2018-10-01,2018-11-01,1.988884378079092e-06,6.947722431505099e-05,2.4751149372966975e-05,1.1754313820904186e-05,65536,39889,NUTS_SL_01m_2024.shp,SI037,2018,October,10
2018-12-01,2019-01-01,4.959317720931722e-06,0.00010079034109367058,5.837197694825518e-05,2.0675680175232016e-05,65536,34813,NUTS_SL_01m_2024.shp,SI037,2018,December,12
2019-02-01,2019-03-01,5.447193416330265e-06,7.597728836117312e-05,3.217049881080652e-05,1.1879880460662451e-05,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,February,2
2019-03-01,2019-04-01,-1.1570649803616107e-05,4.4497839553514495e-05,2.012973438223306e-05,1.0139848974731924e-05,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,March,3
2019-05-01,2019-06-01,2.935384509328287e-05,4.21391123381909e-05,4.1119386617632207e-05,1.3354424983942281e-06,65536,64811,NUTS_SL_01m_2024.shp,SI037,2019,May,5
2019-06-01,2019-07-01,5.131390480528353e-06,3.7505731597775593e-05,2.0025125824057782e-05,6.105295057488605e-06,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,June,6
2019-07-01,2019-08-01,-1.3431940715236124e-05,4.0275463106809184e-05,1.6994722513667717e-05,1.0918811715937178e-05,65536,56626,NUTS_SL_01m_2024.shp,SI037,2019,July,7
2019-08-01,2019-09-01,-2.9520942916860804e-06,4.174935747869313e-05,2.3999102826568195e-05,7.682172000021795e-06,65536,29616,NUTS_SL_01m_2024.shp,SI037,2019,August,8
2019-09-01,2019-10-01,-5.074464297649683e-07,4.951188020640984e-05,3.27153075144971e-05,1.3538853648098449e-05,65536,57829,NUTS_SL_01m_2024.shp,SI037,2019,September,9
2019-11-01,2019-12-01,1.8522017853683792e-05,7.454777369275689e-05,5.1232101058834356e-05,1.25223116368451e-05,65536,53002,NUTS_SL_01m_2024.shp,SI037,2019,November,11
2019-12-01,2020-01-01,-4.960313617630163e-06,9.316074283560738e-05,3.756442520608988e-05,2.1164300148895463e-05,65536,36207,NUTS_SL_01m_2024.shp,SI037,2019,December,12
2020-01-01,2020-02-01,1.6584664990659803e-05,7.163621921790764e-05,4.051815057435366e-05,1.3948822049465121e-05,65536,35281,NUTS_SL_01m_2024.shp,SI037,2020,January,1
2020-02-01,2020-03-01,1.0958993698295671e-05,7.250054477481171e-05,3.96014866678522e-05,2.0657723293665103e-05,65536,63989,NUTS_SL_01m_2024.shp,SI037,2020,February,2
2020-03-01,2020-04-01,7.069198090903228e-06,5.548033368540928e-05,3.080858125753182e-05,1.419783973438071e-05,65536,61273,NUTS_SL_01m_2024.shp,SI037,2020,March,3
2020-04-01,2020-05-01,1.3173780644137878e-05,3.628911144915037e-05,2.7190304837549008e-05,6.426321605163008e-06,65536,60160,NUTS_SL_01m_2024.shp,SI037,2020,April,4
2020-06-01,2020-07-01,2.7879627850779798e-06,3.597437171265483e-05,2.0291686927436865e-05,7.316750665528624e-06,65536,28409,NUTS_SL_01m_2024.shp,SI037,2020,June,6
2020-07-01,2020-08-01,-1.6573743550907238e-06,5.0900140195153654e-05,2.2717447017265224e-05,1.2465437472455087e-05,65536,50812,NUTS_SL_01m_2024.shp,SI037,2020,July,7
2020-09-01,2020-10-01,-4.6249833758338355e-06,7.243886648211628e-05,3.0792367582817584e-05,1.416767354418569e-05,65536,31211,NUTS_SL_01m_2024.shp,SI037,2020,September,9
2020-10-01,2020-11-01,-1.8206606910098344e-05,4.9624581151874736e-05,1.9351865461024727e-05,1.1583185521409196e-05,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,October,10
2020-11-01,2020-12-01,1.931021142809186e-05,6.170549750095233e-05,4.460724771142255e-05,1.257266715152089e-05,65536,59949,NUTS_SL_01m_2024.shp,SI037,2020,November,11
2021-02-01,2021-03-01,7.155312687245896e-06,5.6482109357602894e-05,3.221794925423642e-05,9.725526721479554e-06,65536,26460,NUTS_SL_01m_2024.shp,SI037,2021,February,2
2021-03-01,2021-04-01,-1.280989181395853e-05,4.874495425610803e-05,1.9694963238732796e-05,1.2143804410744945e-05,65536,26263,NUTS_SL_01m_2024.shp,SI037,2021,March,3
2021-04-01,2021-05-01,-2.387467475273297e-06,3.84192680940032e-05,1.270387559876783e-05,9.917510302981073e-06,65536,56738,NUTS_SL_01m_2024.shp,SI037,2021,April,4
2021-05-01,2021-06-01,3.2074506179924356e-06,2.5993469535023905e-05,1.4565333085629523e-05,7.662867832793982e-06,65536,60793,NUTS_SL_01m_2024.shp,SI037,2021,May,5
2021-06-01,2021-07-01,-1.9976623661932535e-05,4.82170216855593e-05,1.3528915240766179e-05,1.2497972241781238e-05,65536,38567,NUTS_SL_01m_2024.shp,SI037,2021,June,6
