interval_from,interval_to,so2_B0_min,so2_B0_max,so2_B0_mean,so2_B0_stDev,so2_B0_sampleCount,so2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2024-03-01,2024-04-01,-0.00137780187651515,0.0019931308925151825,5.3764296872097694e-05,0.0006870643227129757,65536,31785,NUTS_NL_01m_2024.shp,NL13,2024,March,3
2024-04-01,2024-05-01,-0.001247182721272111,0.0022511326242238283,0.0001524061860837735,0.0006904711435277526,65536,24207,NUTS_NL_01m_2024.shp,NL13,2024,April,4
2024-06-01,2024-07-01,2.2267277017817833e-05,2.2267277017817833e-05,2.2267277017817833e-05,0.0,65536,65213,NUTS_NL_01m_2024.shp,NL13,2024,June,6
2024-07-01,2024-08-01,-0.0013061214704066515,0.0010978452628478408,-0.00012523837126289844,0.0005409799862989028,65536,25529,NUTS_NL_01m_2024.shp,NL13,2024,July,7
2024-08-01,2024-09-01,-0.0012634197482839227,0.001676915562711656,2.177005466580523e-05,0.0006034923281873781,65536,24207,NUTS_NL_01m_2024.shp,NL13,2024,August,8
2024-09-01,2024-10-01,-0.0013956803595647216,0.0036435325164347887,0.0004764134638460361,0.0009469769968420342,65536,30688,NUTS_NL_01m_2024.shp,NL13,2024,September,9
2018-05-01,2018-06-01,-0.0006735647330060601,0.0009858652483671904,0.0001473349964494391,0.0005920094326733624,65536,59310,NUTS_NL_01m_2024.shp,NL131,2018,May,5
2018-06-01,2018-07-01,-0.0011579709826037288,0.001156817190349102,1.08214139365379e-05,0.0005428918867271253,65536,33446,NUTS_NL_01m_2024.shp,NL131,2018,June,6
2018-07-01,2018-08-01,-0.0008571706712245941,0.0009151892736554146,0.00015634203647406754,0.0003634761380807001,65536,39858,NUTS_NL_01m_2024.shp,NL131,2018,July,7
2018-08-01,2018-09-01,-0.0004847984528169036,0.0004207821621093899,1.0937106390270162e-05,0.0002944530574470175,65536,48320,NUTS_NL_01m_2024.shp,NL131,2018,August,8
2018-09-01,2018-10-01,-0.0007147469441406429,0.00029799246112816036,-0.00012046094272704337,0.00029601492969914687,65536,54878,NUTS_NL_01m_2024.shp,NL131,2018,September,9
2018-10-01,2018-11-01,-0.0014039447996765375,0.0038839560002088547,0.0005302436945404347,0.0013274980916972792,65536,40909,NUTS_NL_01m_2024.shp,NL131,2018,October,10
2019-03-01,2019-04-01,-0.0010945664253085852,0.0011471064062789083,-8.428620619968509e-05,0.000732419962989353,65536,45241,NUTS_NL_01m_2024.shp,NL131,2019,March,3
2019-04-01,2019-05-01,-0.0009183220681734383,0.0005694159190170467,-2.7285827956407956e-05,0.0002992852835830136,65536,49904,NUTS_NL_01m_2024.shp,NL131,2019,April,4
2019-05-01,2019-06-01,-0.0011566967004910111,0.0010895663872361183,-2.136181576869413e-05,0.0004593007009532441,65536,47393,NUTS_NL_01m_2024.shp,NL131,2019,May,5
2019-06-01,2019-07-01,-0.0009339940152131021,0.0008866338175721467,-8.98400826734305e-05,0.0004445825567793979,65536,33446,NUTS_NL_01m_2024.shp,NL131,2019,June,6
2019-07-01,2019-08-01,-4.777709909831174e-05,0.0007743497844785452,0.00026316389720024483,0.00023089745065821028,65536,58672,NUTS_NL_01m_2024.shp,NL131,2019,July,7
2019-08-01,2019-09-01,-0.0014610072830691934,0.0016444786451756954,-0.00010187805641937121,0.0007229323059030685,65536,34053,NUTS_NL_01m_2024.shp,NL131,2019,August,8
2019-09-01,2019-10-01,-0.0005498559912666678,0.0004979370860382915,-0.00019358759269073422,0.0002294526576135701,65536,63544,NUTS_NL_01m_2024.shp,NL131,2019,September,9
2019-10-01,2019-11-01,-0.00013068898988422006,0.008118316531181335,0.0029758367645646255,0.003064478149183154,65536,58886,NUTS_NL_01m_2024.shp,NL131,2019,October,10
2020-02-01,2020-03-01,-0.0014892910839989781,0.005303802900016308,0.0007789361143628128,0.0014972724757821873,65536,39994,NUTS_NL_01m_2024.shp,NL131,2020,February,2
2020-03-01,2020-04-01,-0.0013399040326476097,0.001885421690531075,0.00026192176746634094,0.0007996514051623268,65536,33446,NUTS_NL_01m_2024.shp,NL131,2020,March,3
2020-04-01,2020-05-01,-0.0004147442814428359,0.0005235957214608788,0.00013446827597571434,0.00021040047091192975,65536,44568,NUTS_NL_01m_2024.shp,NL131,2020,April,4
2020-05-01,2020-06-01,-0.0009415738168172538,0.0025088901165872812,0.00016728018651658062,0.0006684769181840576,65536,33446,NUTS_NL_01m_2024.shp,NL131,2020,May,5
2020-07-01,2020-08-01,-0.0011216062121093273,0.0010079307248815894,-6.985919687255206e-05,0.0005035567768205886,65536,33446,NUTS_NL_01m_2024.shp,NL131,2020,July,7
2020-08-01,2020-09-01,-0.0013712304644286633,0.0006612665602006018,3.666722659365944e-05,0.00043375684817995215,65536,45273,NUTS_NL_01m_2024.shp,NL131,2020,August,8
2020-09-01,2020-10-01,-0.001471838797442615,0.001362934010103345,-0.00012560909695511508,0.0010440483040963444,65536,56669,NUTS_NL_01m_2024.shp,NL131,2020,September,9
2021-02-01,2021-03-01,-0.0011500524124130607,0.001220177044160664,0.00030010286760134494,0.0005936014035829311,65536,48992,NUTS_NL_01m_2024.shp,NL131,2021,February,2
2021-03-01,2021-04-01,-0.0014509520260617137,0.0018418199615553021,0.00027007313387734954,0.0007566897848860489,65536,33446,NUTS_NL_01m_2024.shp,NL131,2021,March,3
2021-04-01,2021-05-01,-0.0004720469587482512,0.00025660113897174597,-0.00011011521738648568,0.00029847319162417524,65536,61761,NUTS_NL_01m_2024.shp,NL131,2021,April,4
2021-05-01,2021-06-01,-0.0011891985777765512,0.0013240057742223144,-2.616104764051523e-05,0.0006503115635307483,65536,34172,NUTS_NL_01m_2024.shp,NL131,2021,May,5
2021-07-01,2021-08-01,0.0003711147583089769,0.0003711147583089769,0.0003711147583089769,0.0,65536,65426,NUTS_NL_01m_2024.shp,NL131,2021,July,7
2021-08-01,2021-09-01,-0.0003132348065264523,0.00069868826540187,-4.602210775844969e-05,0.00029188526813099053,65536,61859,NUTS_NL_01m_2024.shp,NL131,2021,August,8
2021-09-01,2021-10-01,-0.0013957327464595437,0.0011377101764082909,4.6123787856037e-05,0.00064517170347019,65536,52771,NUTS_NL_01m_2024.shp,NL131,2021,September,9
2022-01-01,2022-02-01,3.6339977668831125e-05,0.004806659184396267,0.001930769062205482,0.0016651691538183617,65536,62804,NUTS_NL_01m_2024.shp,NL131,2022,January,1
2022-02-01,2022-03-01,-0.0014057422522455454,0.004764374811202288,0.000562958784501599,0.0013177741988796765,65536,41844,NUTS_NL_01m_2024.shp,NL131,2022,February,2
2022-06-01,2022-07-01,-0.0008101899875327945,0.001340209157206118,0.00017579417517085672,0.0003828928599532717,65536,40486,NUTS_NL_01m_2024.shp,NL131,2022,June,6
2022-08-01,2022-09-01,-0.0014069669414311647,0.0015377341769635677,0.0002507572481662883,0.0008145625207520724,65536,33446,NUTS_NL_01m_2024.shp,NL131,2022,August,8
2022-09-01,2022-10-01,-0.001265748287551105,0.0022235724609345198,0.00013652966724057454,0.0004672909410502084,65536,34114,NUTS_NL_01m_2024.shp,NL131,2022,September,9
2022-10-01,2022-11-01,-0.0013889031251892447,0.0059036980383098125,0.0006865777274751,0.0018425981755810876,65536,54990,NUTS_NL_01m_2024.shp,NL131,2022,October,10
2023-02-01,2023-03-01,-0.001328742946498096,0.0020375836174935102,0.00015256740768838708,0.0009048561978627987,65536,38225,NUTS_NL_01m_2024.shp,NL131,2023,February,2
2023-04-01,2023-05-01,-0.0014436651254072785,0.0014831309672445059,-1.3255791307052506e-05,0.0006604138459952824,65536,34112,NUTS_NL_01m_2024.shp,NL131,2023,April,4
2023-05-01,2023-06-01,-0.0012475430266931653,0.0016392479883506894,-8.840651753287586e-05,0.0006652305048231215,65536,37372,NUTS_NL_01m_2024.shp,NL131,2023,May,5
2023-06-01,2023-07-01,-0.000974730181042105,0.0058235120959579945,0.0012824742395049417,0.0017212699981626004,65536,55279,NUTS_NL_01m_2024.shp,NL131,2023,June,6
2023-08-01,2023-09-01,-0.0005761291249655187,0.0008999038836918771,-1.993817341205852e-05,0.0002648559437054554,65536,58129,NUTS_NL_01m_2024.shp,NL131,2023,August,8
2023-09-01,2023-10-01,-0.0007646119338460267,0.0044062440283596516,0.0006728448420877988,0.0012019710744371023,65536,45387,NUTS_NL_01m_2024.shp,NL131,2023,September,9
2023-10-01,2023-11-01,0.003009169129654765,0.003009169129654765,0.003009169129654765,0.0,65536,64990,NUTS_NL_01m_2024.shp,NL131,2023,October,10
2024-03-01,2024-04-01,-0.0013312239898368716,0.0017075365176424384,-3.34317392582947e-05,0.0006783341855634002,65536,47904,NUTS_NL_01m_2024.shp,NL131,2024,March,3
2024-04-01,2024-05-01,-0.001247182721272111,0.0022511326242238283,4.3099249618157065e-05,0.0006059496005989505,65536,33446,NUTS_NL_01m_2024.shp,NL131,2024,April,4
2024-07-01,2024-08-01,-0.0012990449322387576,0.0009496283601038158,-0.00011478931456027933,0.0005573459422830494,65536,35424,NUTS_NL_01m_2024.shp,NL131,2024,July,7
2024-08-01,2024-09-01,-0.0012634197482839227,0.001676915562711656,-7.949967563097131e-05,0.0006250673561843806,65536,33446,NUTS_NL_01m_2024.shp,NL131,2024,August,8
2024-09-01,2024-10-01,-0.0013956803595647216,0.0036435325164347887,0.0005421343664948604,0.001048804109589388,65536,34769,NUTS_NL_01m_2024.shp,NL131,2024,September,9
2018-04-01,2018-05-01,-0.0003790251794271171,0.0006204514065757394,0.00021007300657794296,0.0003570510291120266,65536,42353,NUTS_NL_01m_2024.shp,NL132,2018,April,4
2018-05-01,2018-06-01,-0.000980807701125741,0.0027379184029996395,9.722684823297136e-05,0.0011638294171316891,65536,54742,NUTS_NL_01m_2024.shp,NL132,2018,May,5
2018-06-01,2018-07-01,-0.0011841155355796218,0.0008469676249660552,-0.0002443225449076953,0.0004513960431951262,65536,22256,NUTS_NL_01m_2024.shp,NL132,2018,June,6
2018-07-01,2018-08-01,-0.0011389355640858412,0.000731519830878824,0.0001140030262305416,0.00044736636049121645,65536,50260,NUTS_NL_01m_2024.shp,NL132,2018,July,7
2018-09-01,2018-10-01,-0.0011903638951480389,0.0011095545487478375,0.00014448207554410543,0.00044945784891833326,65536,32877,NUTS_NL_01m_2024.shp,NL132,2018,September,9
2018-10-01,2018-11-01,-0.0013612841721624136,0.003709004959091544,0.0006442536074199701,0.001368909419496269,65536,33053,NUTS_NL_01m_2024.shp,NL132,2018,October,10
2019-03-01,2019-04-01,-0.0009903577156364918,0.0022451411932706833,0.0002186561920600372,0.0008025582765789196,65536,34019,NUTS_NL_01m_2024.shp,NL132,2019,March,3
2019-04-01,2019-05-01,-0.0012997175799682736,0.0008377315825782716,-0.00022520517116895019,0.0004978912470488969,65536,22256,NUTS_NL_01m_2024.shp,NL132,2019,April,4
2019-05-01,2019-06-01,-0.0010017558233812451,0.0010895663872361183,-0.00016286603612711246,0.0006626232063347968,65536,53236,NUTS_NL_01m_2024.shp,NL132,2019,May,5
2019-06-01,2019-07-01,-0.0009339940152131021,0.001727601164020598,0.00032727638130870926,0.0006632210387916599,65536,22256,NUTS_NL_01m_2024.shp,NL132,2019,June,6
2019-07-01,2019-08-01,0.00018941181770060211,0.00041004439117386937,0.0002587299337319568,0.00010213999825439425,65536,63536,NUTS_NL_01m_2024.shp,NL132,2019,July,7
2019-08-01,2019-09-01,-0.0013978827046230435,0.0016444786451756954,-9.779220606447261e-06,0.0005910497847055294,65536,22256,NUTS_NL_01m_2024.shp,NL132,2019,August,8
2019-09-01,2019-10-01,-0.0006685469415970147,0.000558085972443223,-7.256913317851354e-05,0.0004101748277645224,65536,49954,NUTS_NL_01m_2024.shp,NL132,2019,September,9
2020-01-01,2020-02-01,-0.0013287257170304656,0.007583333645015955,0.006824860507820517,0.0024868204847467877,65536,65207,NUTS_NL_01m_2024.shp,NL132,2020,January,1
2020-02-01,2020-03-01,-0.0013749873032793403,0.004979267716407776,0.0007310241964742324,0.0013463997091081848,65536,28450,NUTS_NL_01m_2024.shp,NL132,2020,February,2
2020-03-01,2020-04-01,-0.0014736584853380919,0.002565690316259861,0.00025499577170079717,0.0008385508195173719,65536,22559,NUTS_NL_01m_2024.shp,NL132,2020,March,3
2020-04-01,2020-05-01,-0.0003042432072106749,0.0008562130387872458,5.4490467043200285e-05,0.0003096005303763719,65536,40447,NUTS_NL_01m_2024.shp,NL132,2020,April,4
2020-05-01,2020-06-01,-0.0011102140415459871,0.0025088901165872812,0.00031081748490400087,0.0012002558169248523,65536,39704,NUTS_NL_01m_2024.shp,NL132,2020,May,5
2020-06-01,2020-07-01,-0.0005106811877340078,-0.0005106811877340078,-0.0005106811877340078,0.0,65536,65440,NUTS_NL_01m_2024.shp,NL132,2020,June,6
2020-07-01,2020-08-01,-0.0011509351897984743,0.0007168523734435439,-0.00011370011207686596,0.0004892897263358299,65536,22256,NUTS_NL_01m_2024.shp,NL132,2020,July,7
2020-08-01,2020-09-01,-0.0008825280237942934,0.0006357722450047731,0.00014842663458937384,0.00039882866375373855,65536,44616,NUTS_NL_01m_2024.shp,NL132,2020,August,8
2020-09-01,2020-10-01,-0.001471838797442615,0.009462348185479641,0.001215499691960389,0.0016751970354869678,65536,24435,NUTS_NL_01m_2024.shp,NL132,2020,September,9
2021-02-01,2021-03-01,-0.0012485279003158212,0.0018807342275977135,0.00016321569679848643,0.000841826887515145,65536,30408,NUTS_NL_01m_2024.shp,NL132,2021,February,2
2021-03-01,2021-04-01,-0.0013762249145656824,0.0016233725473284721,0.00017029672655895225,0.0008194677527631997,65536,25505,NUTS_NL_01m_2024.shp,NL132,2021,March,3
2021-05-01,2021-06-01,-0.001489134505391121,0.0014195721596479416,8.225510047075164e-06,0.000642001795815509,65536,24620,NUTS_NL_01m_2024.shp,NL132,2021,May,5
2021-07-01,2021-08-01,-0.0010645027505233884,0.001194451004266739,5.0280143813002495e-05,0.0005596835006923952,65536,48173,NUTS_NL_01m_2024.shp,NL132,2021,July,7
2021-08-01,2021-09-01,-0.0011589027708396316,0.0011866720160469413,-6.8088432258617e-05,0.0004251793362919479,65536,24269,NUTS_NL_01m_2024.shp,NL132,2021,August,8
2021-09-01,2021-10-01,-0.0012687905691564083,0.0014878393849357963,-2.3851304907042834e-05,0.0006937075246028242,65536,34677,NUTS_NL_01m_2024.shp,NL132,2021,September,9
2022-02-01,2022-03-01,-0.0014265066711232066,0.005195002071559429,0.0009373491772573065,0.0015083512634966995,65536,33879,NUTS_NL_01m_2024.shp,NL132,2022,February,2
2022-06-01,2022-07-01,-0.000351268972735852,0.0008831497980281711,4.613285772341116e-05,0.00022042565055055568,65536,26145,NUTS_NL_01m_2024.shp,NL132,2022,June,6
2022-08-01,2022-09-01,-0.0014069669414311647,0.001805297564715147,0.00015751503296551264,0.0008058808716888057,65536,22256,NUTS_NL_01m_2024.shp,NL132,2022,August,8
2022-09-01,2022-10-01,-0.0014214456314221025,0.002060278318822384,0.0001105500836451318,0.0006545549141441341,65536,22256,NUTS_NL_01m_2024.shp,NL132,2022,September,9
2022-10-01,2022-11-01,-0.001464245724491775,0.0035780782345682383,0.0008425169191517979,0.0016815938725592786,65536,59845,NUTS_NL_01m_2024.shp,NL132,2022,October,10
2023-02-01,2023-03-01,-0.0008951787021942437,0.003341150004416704,0.0006598255651584104,0.0008901287596716006,65536,22978,NUTS_NL_01m_2024.shp,NL132,2023,February,2
2023-04-01,2023-05-01,-0.001289944164454937,0.0012281070230528712,-0.00024102236284184156,0.000554764038500514,65536,23641,NUTS_NL_01m_2024.shp,NL132,2023,April,4
2023-05-01,2023-06-01,-0.0012475430266931653,0.0017620091093704104,4.929077034862501e-05,0.000571903397748673,65536,24353,NUTS_NL_01m_2024.shp,NL132,2023,May,5
2023-06-01,2023-07-01,-0.0013694701483473182,0.0016021040501073003,-0.00042819323554436304,0.000940326742847722,65536,53254,NUTS_NL_01m_2024.shp,NL132,2023,June,6
2023-08-01,2023-09-01,-0.0006077937432564795,0.0008999038836918771,5.201666593263816e-05,0.00033460402521891773,65536,26019,NUTS_NL_01m_2024.shp,NL132,2023,August,8
2023-09-01,2023-10-01,-0.0010513504967093468,0.002872859127819538,0.00041291192805883846,0.0008731396308412311,65536,45455,NUTS_NL_01m_2024.shp,NL132,2023,September,9
2024-03-01,2024-04-01,-0.0013312239898368716,0.0019560123328119516,0.00010496248525414797,0.0006291235730538019,65536,22256,NUTS_NL_01m_2024.shp,NL132,2024,March,3
2024-04-01,2024-05-01,-0.001247182721272111,0.0022511326242238283,0.0002719434444342066,0.0008524153384370571,65536,22256,NUTS_NL_01m_2024.shp,NL132,2024,April,4
2024-06-01,2024-07-01,2.2267277017817833e-05,2.2267277017817833e-05,2.2267277017817833e-05,0.0,65536,64552,NUTS_NL_01m_2024.shp,NL132,2024,June,6
2024-07-01,2024-08-01,-0.0013061214704066515,0.0010978452628478408,-0.0001254449328321673,0.0005457939881500217,65536,22256,NUTS_NL_01m_2024.shp,NL132,2024,July,7
2024-08-01,2024-09-01,-0.0007586926221847534,0.001676915562711656,0.00019702330627199548,0.0005240531905835298,65536,22256,NUTS_NL_01m_2024.shp,NL132,2024,August,8
2024-09-01,2024-10-01,-0.0013956803595647216,0.002282843692228198,0.00042501715616610617,0.0008349544671149785,65536,24640,NUTS_NL_01m_2024.shp,NL132,2024,September,9
2018-06-01,2018-07-01,-0.0010704122250899673,0.0011946780141443014,5.090986598137736e-05,0.0005793881420233493,65536,27350,NUTS_NL_01m_2024.shp,NL133,2018,June,6
2018-07-01,2018-08-01,-0.0013377312570810318,0.0008075258228927851,-5.72165891771882e-05,0.0005726361206675567,65536,27350,NUTS_NL_01m_2024.shp,NL133,2018,July,7
2018-08-01,2018-09-01,-0.0003696004278026521,0.0002101294812746346,2.7131991487864953e-05,0.00013452203846562108,65536,56366,NUTS_NL_01m_2024.shp,NL133,2018,August,8
2018-09-01,2018-10-01,-0.000531342753674835,0.0003152596764266491,-0.0001195500203371407,0.00027386717643812465,65536,50922,NUTS_NL_01m_2024.shp,NL133,2018,September,9
2018-10-01,2018-11-01,-0.0014902632683515549,0.0034661937970668077,-6.997042071421613e-05,0.0011266408377825223,65536,35757,NUTS_NL_01m_2024.shp,NL133,2018,October,10
2019-02-01,2019-03-01,-0.0005753589794039726,0.003469035029411316,0.0014498953265135622,0.0016877321185418636,65536,55485,NUTS_NL_01m_2024.shp,NL133,2019,February,2
2019-03-01,2019-04-01,-0.0009993056301027536,0.0008165953913703561,5.5927949146184786e-05,0.0004962596747007451,65536,27781,NUTS_NL_01m_2024.shp,NL133,2019,March,3
2019-04-01,2019-05-01,-0.00013677770039066672,0.00027973888791166246,1.1223141142974516e-05,0.00014186198348007967,65536,62154,NUTS_NL_01m_2024.shp,NL133,2019,April,4
2019-05-01,2019-06-01,-0.000472219631774351,0.0010186919244006276,8.106600036250343e-05,0.0003590781932835564,65536,27435,NUTS_NL_01m_2024.shp,NL133,2019,May,5
2019-06-01,2019-07-01,-0.0009047979838214815,0.0014868113212287426,0.00019051079348928965,0.00047909610892706825,65536,27420,NUTS_NL_01m_2024.shp,NL133,2019,June,6
2019-07-01,2019-08-01,-4.777709909831174e-05,0.0002190740342484787,0.00012121133502737558,9.098854836567499e-05,65536,56663,NUTS_NL_01m_2024.shp,NL133,2019,July,7
2019-08-01,2019-09-01,-0.0013912580907344818,0.0012755434727296233,-7.912383892829965e-05,0.0006321971707352881,65536,28446,NUTS_NL_01m_2024.shp,NL133,2019,August,8
2019-09-01,2019-10-01,-0.000490295235067606,0.0001272563822567463,-0.00013466041268463488,0.00020836136402324477,65536,55342,NUTS_NL_01m_2024.shp,NL133,2019,September,9
2019-10-01,2019-11-01,-0.0009981166804209352,0.012236302718520164,0.0027607832901367984,0.004881645257035683,65536,55096,NUTS_NL_01m_2024.shp,NL133,2019,October,10
2020-02-01,2020-03-01,-0.0010937114711850882,0.005286132916808128,0.0011573151555731404,0.0015888892656772203,65536,48141,NUTS_NL_01m_2024.shp,NL133,2020,February,2
2020-03-01,2020-04-01,-0.0013464958174154162,0.002061576349660754,0.00034371774458003104,0.0007757912200482185,65536,27350,NUTS_NL_01m_2024.shp,NL133,2020,March,3
2020-04-01,2020-05-01,-0.00034933676943182945,0.0005235957214608788,5.737113098903753e-05,0.00020239803547979438,65536,42947,NUTS_NL_01m_2024.shp,NL133,2020,April,4
2020-05-01,2020-06-01,-0.0011233050609007478,0.001136890728957951,9.913691215866801e-05,0.0006458949792989636,65536,28990,NUTS_NL_01m_2024.shp,NL133,2020,May,5
2020-07-01,2020-08-01,-0.0013906128006055951,0.0010966856498271227,-0.00014646405507826209,0.0005627415509942675,65536,28660,NUTS_NL_01m_2024.shp,NL133,2020,July,7
2020-08-01,2020-09-01,-0.00038701549055986106,0.0009136892040260136,0.00011415078148622829,0.0003510028387635625,65536,51670,NUTS_NL_01m_2024.shp,NL133,2020,August,8
2020-09-01,2020-10-01,-0.000996156013570726,0.0005581362638622522,-0.0004942774708190143,0.00043602389024195254,65536,61035,NUTS_NL_01m_2024.shp,NL133,2020,September,9
2021-02-01,2021-03-01,-0.0014092312194406986,0.00242833374068141,0.0002957216219462977,0.0008792343954740289,65536,27350,NUTS_NL_01m_2024.shp,NL133,2021,February,2
2021-03-01,2021-04-01,-0.0014509520260617137,0.001177419675514102,2.0085736283580727e-05,0.0007378012548856865,65536,27350,NUTS_NL_01m_2024.shp,NL133,2021,March,3
2021-04-01,2021-05-01,-0.00039752450538799167,0.00027434411458671093,-7.023469213430719e-05,0.0002597602231257052,65536,58685,NUTS_NL_01m_2024.shp,NL133,2021,April,4
2021-05-01,2021-06-01,-0.0011160465655848384,0.0009473424288444221,-5.68761748079698e-05,0.0005291489071263991,65536,27374,NUTS_NL_01m_2024.shp,NL133,2021,May,5
2021-07-01,2021-08-01,0.00017450189625378698,0.00023676111595705152,0.000180831831240324,1.8815651359982422e-05,65536,63441,NUTS_NL_01m_2024.shp,NL133,2021,July,7
2021-08-01,2021-09-01,-0.000768152647651732,0.0004978954675607383,-0.0001390027012115596,0.0002567352043655154,65536,43851,NUTS_NL_01m_2024.shp,NL133,2021,August,8
2022-01-01,2022-02-01,-0.0013149220030754805,0.0031987549737095833,0.001037686418037613,0.0008956009626222822,65536,58473,NUTS_NL_01m_2024.shp,NL133,2022,January,1
2022-02-01,2022-03-01,-0.0013251652708277106,0.003981301095336676,0.0009342412846622886,0.0014589186351605383,65536,32523,NUTS_NL_01m_2024.shp,NL133,2022,February,2
2022-06-01,2022-07-01,-0.0011881678365170956,0.0015687450068071485,0.0001391953776216974,0.0006060713128842934,65536,27350,NUTS_NL_01m_2024.shp,NL133,2022,June,6
2022-08-01,2022-09-01,-0.000991967972368002,0.0020558738615363836,6.829316898884408e-05,0.0008088376212222954,65536,29959,NUTS_NL_01m_2024.shp,NL133,2022,August,8
2022-09-01,2022-10-01,-0.0009436659165658057,0.001106305862776935,0.000137215942654182,0.00045074053663462447,65536,27350,NUTS_NL_01m_2024.shp,NL133,2022,September,9
2022-10-01,2022-11-01,-0.0010654402431100607,0.004073146730661392,0.0006241516225620808,0.0015459661870027262,65536,54490,NUTS_NL_01m_2024.shp,NL133,2022,October,10
2023-02-01,2023-03-01,-0.001328742946498096,0.0020951637998223305,0.0006828882286977554,0.000892175211926949,65536,28326,NUTS_NL_01m_2024.shp,NL133,2023,February,2
2023-04-01,2023-05-01,-0.0013477280735969543,0.0014831309672445059,-0.00020974902125120025,0.0007005460069249155,65536,27442,NUTS_NL_01m_2024.shp,NL133,2023,April,4
2023-05-01,2023-06-01,-0.0011944150319322944,0.0012077625142410398,-0.00013209396439263846,0.0007746365672251645,65536,29042,NUTS_NL_01m_2024.shp,NL133,2023,May,5
2023-06-01,2023-07-01,-0.000974730181042105,0.003934234380722046,0.0003194450918941926,0.001018259516268815,65536,32955,NUTS_NL_01m_2024.shp,NL133,2023,June,6
2023-08-01,2023-09-01,-0.00065356504637748,0.0004478717455640435,-0.00011461874063742522,0.00030142894139458654,65536,50442,NUTS_NL_01m_2024.shp,NL133,2023,August,8
2023-09-01,2023-10-01,-0.0010748078348115087,0.0008060664404183626,-2.2316716491842166e-05,0.0004725719992411177,65536,31764,NUTS_NL_01m_2024.shp,NL133,2023,September,9
2023-10-01,2023-11-01,0.00015047295892145485,0.004464394878596067,0.0011619253954223646,0.0011460398361921912,65536,56888,NUTS_NL_01m_2024.shp,NL133,2023,October,10
2024-03-01,2024-04-01,-0.00137780187651515,0.0019931308925151825,5.1366526349594283e-05,0.000755676238281977,65536,27734,NUTS_NL_01m_2024.shp,NL133,2024,March,3
2024-04-01,2024-05-01,-0.0010916561586782336,0.0022511326242238283,0.00016765428066496712,0.0005379052218019025,65536,27350,NUTS_NL_01m_2024.shp,NL133,2024,April,4
2024-07-01,2024-08-01,-0.0012990449322387576,0.0007449508411809802,-0.00014043029993878234,0.0005133958817603504,65536,28400,NUTS_NL_01m_2024.shp,NL133,2024,July,7
2024-08-01,2024-09-01,-0.0012125688372179866,0.001658523571677506,-4.781421957447569e-05,0.0006213996830370345,65536,27350,NUTS_NL_01m_2024.shp,NL133,2024,August,8
2024-09-01,2024-10-01,-0.0013956803595647216,0.002367656910791993,0.00042922337215496657,0.0008902147001556914,65536,45041,NUTS_NL_01m_2024.shp,NL133,2024,September,9
2018-04-01,2018-05-01,-0.00027723301900550723,0.0020887665450572968,0.0005529223753064712,0.0005351341714774449,65536,62117,NUTS_NL_01m_2024.shp,NL2,2018,April,4
2018-05-01,2018-06-01,-0.001084612333215773,0.00135137140750885,-2.6178047385158886e-06,0.0004079408735828414,65536,56260,NUTS_NL_01m_2024.shp,NL2,2018,May,5
2018-06-01,2018-07-01,-0.0014492763439193368,0.0014997652033343911,-0.00010108290719035243,0.000553318060816569,65536,24100,NUTS_NL_01m_2024.shp,NL2,2018,June,6
2018-07-01,2018-08-01,-0.001481476123444736,0.0015581316547468305,4.733608591895843e-05,0.0004549833753987667,65536,30529,NUTS_NL_01m_2024.shp,NL2,2018,July,7
2018-08-01,2018-09-01,-0.001132737728767097,0.00165753869805485,0.00015283852861661958,0.00048171464888061894,65536,49300,NUTS_NL_01m_2024.shp,NL2,2018,August,8
2018-09-01,2018-10-01,-0.0009863086743280292,0.006446735933423042,0.0009468955648008308,0.00148879570651463,65536,61441,NUTS_NL_01m_2024.shp,NL2,2018,September,9
2018-10-01,2018-11-01,-0.0014765664236620069,0.005705328658223152,0.000321499573008426,0.0012570899670009872,65536,33601,NUTS_NL_01m_2024.shp,NL2,2018,October,10
2019-02-01,2019-03-01,-0.0014958855463191867,0.005275489762425423,0.00046985599445401683,0.0012494086579457118,65536,39662,NUTS_NL_01m_2024.shp,NL2,2019,February,2
2019-03-01,2019-04-01,-0.0013793741818517447,0.0027282428927719593,2.1813813481307004e-05,0.0007029454341489608,65536,26518,NUTS_NL_01m_2024.shp,NL2,2019,March,3
2019-04-01,2019-05-01,-0.000615825701970607,0.0006497589638456702,-1.2810012545427102e-05,0.0002720123154667681,65536,62430,NUTS_NL_01m_2024.shp,NL2,2019,April,4
2019-05-01,2019-06-01,-0.0014854223700240254,0.0027519247960299253,-1.5417279712492622e-06,0.0007132946048508386,65536,56952,NUTS_NL_01m_2024.shp,NL2,2019,May,5
2019-06-01,2019-07-01,-0.0014716698788106441,0.001545178354717791,1.5169952432407349e-06,0.0005884128246358785,65536,43344,NUTS_NL_01m_2024.shp,NL2,2019,June,6
2019-08-01,2019-09-01,-0.001495974138379097,0.0020039856899529696,-0.0001382183466570202,0.0006432550277036474,65536,25151,NUTS_NL_01m_2024.shp,NL2,2019,August,8
2019-09-01,2019-10-01,-0.0013592276955023408,0.0014106553280726075,-4.016907382518566e-05,0.00046099256277694047,65536,35431,NUTS_NL_01m_2024.shp,NL2,2019,September,9
