interval_from,interval_to,o3_B0_min,o3_B0_max,o3_B0_mean,o3_B0_stDev,o3_B0_sampleCount,o3_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2018-10-01,2018-11-01,0.1376466453075409,0.14118275046348572,0.13874494119988884,0.0007858624857724913,65536,31882,NUTS_NL_01m_2024.shp,NL327,2018,October,10
2018-11-01,2018-12-01,0.1397762894630432,0.1436508595943451,0.14202030433359847,0.0010805089646746496,65536,31882,NUTS_NL_01m_2024.shp,NL327,2018,November,11
2018-12-01,2019-01-01,0.12782332301139832,0.12977223098278046,0.12858548921185917,0.0005167133747809611,65536,31882,NUTS_NL_01m_2024.shp,NL327,2018,December,12
2019-01-01,2019-02-01,0.15908321738243103,0.16264130175113678,0.1610669535225257,0.0010491245628578949,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,January,1
2019-02-01,2019-03-01,0.14186455309391022,0.14396297931671143,0.1427070802329935,0.0004883518098280492,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,February,2
2019-03-01,2019-04-01,0.1499479115009308,0.15191277861595154,0.1508828510567983,0.0004900352035447085,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,March,3
2019-04-01,2019-05-01,0.15349607169628143,0.15488792955875397,0.15397971145241454,0.0003144011187662952,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,April,4
2019-05-01,2019-06-01,0.14192651212215424,0.14461423456668854,0.1431565679387945,0.0008013858212243179,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,May,5
2019-06-01,2019-07-01,0.13797026872634888,0.139785036444664,0.13891825577154654,0.0004660346726998008,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,June,6
2019-07-01,2019-08-01,0.15011164546012878,0.15145713090896606,0.15070104231717033,0.00039616654222176736,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,July,7
2019-08-01,2019-09-01,0.12381672859191895,0.1276479959487915,0.12598371767041056,0.0007559140636164786,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,August,8
2019-09-01,2019-10-01,0.1229228600859642,0.12519823014736176,0.12445886636004266,0.0005263195250284419,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,September,9
2019-10-01,2019-11-01,0.13310782611370087,0.13525928556919098,0.13433345892794948,0.0007759546557510879,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,October,10
2019-11-01,2019-12-01,0.11525213718414307,0.11973690986633301,0.11770458109736583,0.0009519313984741913,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,November,11
2019-12-01,2020-01-01,0.13093850016593933,0.13506744801998138,0.13287725232737815,0.00113494581374337,65536,31882,NUTS_NL_01m_2024.shp,NL327,2019,December,12
2020-01-01,2020-02-01,0.12353242933750153,0.12653705477714539,0.12536716610684762,0.0008617378146427142,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,January,1
2020-02-01,2020-03-01,0.18620938062667847,0.1908387988805771,0.18857781558745376,0.001137237253992916,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,February,2
2020-03-01,2020-04-01,0.15364915132522583,0.15690726041793823,0.1553875292922706,0.0009958840389844405,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,March,3
2020-04-01,2020-05-01,0.18204401433467865,0.1867767721414566,0.18540944787727567,0.0006675047880909424,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,April,4
2020-05-01,2020-06-01,0.15036670863628387,0.1527513712644577,0.15134126065110656,0.0006334389342229662,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,May,5
2020-06-01,2020-07-01,0.13766467571258545,0.14302080869674683,0.14047266148708556,0.0011388042720246363,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,June,6
2020-07-01,2020-08-01,0.1302180141210556,0.13319796323776245,0.13187574643253916,0.0006646070088627429,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,July,7
2020-08-01,2020-09-01,0.14114467799663544,0.14488603174686432,0.1433682579892754,0.0011176179807656247,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,August,8
2020-09-01,2020-10-01,0.12820817530155182,0.13075603544712067,0.12921594600913527,0.0007805947992468034,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,September,9
2020-10-01,2020-11-01,0.12804663181304932,0.13082803785800934,0.12966190099648808,0.0007947875048137929,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,October,10
2020-11-01,2020-12-01,0.1289437860250473,0.1313299983739853,0.13023706998359744,0.0005972580033582147,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,November,11
2020-12-01,2021-01-01,0.14426182210445404,0.14751467108726501,0.1457037342381415,0.0008048845041988905,65536,31882,NUTS_NL_01m_2024.shp,NL327,2020,December,12
2021-01-01,2021-02-01,0.18054798245429993,0.18524481356143951,0.18290471488638366,0.0016305733539702667,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,January,1
2021-02-01,2021-03-01,0.16602636873722076,0.16930146515369415,0.1677349122195645,0.0006738160435788335,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,February,2
2021-03-01,2021-04-01,0.14945857226848602,0.15235643088817596,0.15066993491713165,0.0006522389177516311,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,March,3
2021-04-01,2021-05-01,0.1670503467321396,0.171579509973526,0.16989501782079064,0.0010335103864469132,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,April,4
2021-05-01,2021-06-01,0.14417588710784912,0.14657126367092133,0.14532360274247524,0.0006691576498858176,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,May,5
2021-06-01,2021-07-01,0.15009696781635284,0.15209758281707764,0.1513113297007129,0.0006110816061974559,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,June,6
2021-07-01,2021-08-01,0.1569024622440338,0.16040579974651337,0.1583458564512714,0.001040193876845148,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,July,7
2021-08-01,2021-09-01,0.14013831317424774,0.14398948848247528,0.14194643465410112,0.0007490004740974348,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,August,8
2021-09-01,2021-10-01,0.1385461390018463,0.1406128704547882,0.1397440337450949,0.00042622044912127933,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,September,9
2021-10-01,2021-11-01,0.13207533955574036,0.13420359790325165,0.13325392606203318,0.0006435305228968715,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,October,10
2021-11-01,2021-12-01,0.12709414958953857,0.12967203557491302,0.12822935485275516,0.0006387634121708704,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,November,11
2021-12-01,2022-01-01,0.13097140192985535,0.13516218960285187,0.13346173187915095,0.0010457848935980251,65536,31882,NUTS_NL_01m_2024.shp,NL327,2021,December,12
2022-01-01,2022-02-01,0.14345477521419525,0.14603291451931,0.1449848660730864,0.0006708644562259841,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,January,1
2022-02-01,2022-03-01,0.15483343601226807,0.1582503467798233,0.15605175201853205,0.0006248136231658877,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,February,2
2022-03-01,2022-04-01,0.1888388991355896,0.1914931684732437,0.1897183319147147,0.0004857338851709119,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,March,3
2022-04-01,2022-05-01,0.1612275391817093,0.16525386273860931,0.1630863008640228,0.0009904674584262478,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,April,4
2022-05-01,2022-06-01,0.1810932606458664,0.18416886031627655,0.1826836888218393,0.0009551471125486199,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,May,5
2022-06-01,2022-07-01,0.15060292184352875,0.15385127067565918,0.15188328748581167,0.0008772376297779765,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,June,6
2022-07-01,2022-08-01,0.1354738473892212,0.14086651802062988,0.1383379690812671,0.0010773588560797646,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,July,7
2022-08-01,2022-09-01,0.13719213008880615,0.1405053585767746,0.13856529750192484,0.0007655198931415427,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,August,8
2022-09-01,2022-10-01,0.1380399763584137,0.14280132949352264,0.14062280092573637,0.0013471705285877907,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,September,9
2022-10-01,2022-11-01,0.12176834791898727,0.1266489177942276,0.12422330429289433,0.0011515794435303034,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,October,10
2022-11-01,2022-12-01,0.1374327689409256,0.1415865123271942,0.13971306155447658,0.0010747436612235435,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,November,11
2022-12-01,2023-01-01,0.1459583044052124,0.14790818095207214,0.14682396802788306,0.0006922689230961077,65536,31882,NUTS_NL_01m_2024.shp,NL327,2022,December,12
2023-01-01,2023-02-01,0.11762198805809021,0.12015048414468765,0.11890248923589675,0.0007091250895260737,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,January,1
2023-02-01,2023-03-01,0.14731939136981964,0.1506166309118271,0.14873405007978088,0.0009304244546023799,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,February,2
2023-03-01,2023-04-01,0.1735968291759491,0.1758577525615692,0.17429568975324347,0.0005663856973580843,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,March,3
2023-04-01,2023-05-01,0.15286967158317566,0.1556132435798645,0.1542356696196573,0.0006266883255905273,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,April,4
2023-05-01,2023-06-01,0.15432924032211304,0.15707579255104065,0.15562081182977777,0.0008326299887726833,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,May,5
2023-06-01,2023-07-01,0.14965862035751343,0.15066376328468323,0.15027448777030772,0.00030938351278097994,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,June,6
2023-07-01,2023-08-01,0.14692194759845734,0.15001875162124634,0.14826085305333622,0.000670991116146919,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,July,7
2023-08-01,2023-09-01,0.14129947125911713,0.14403700828552246,0.1425371934380441,0.0007695677818041422,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,August,8
2023-09-01,2023-10-01,0.12671694159507751,0.1289713978767395,0.1280920002858547,0.0006468054997032753,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,September,9
2023-10-01,2023-11-01,0.16366952657699585,0.166218101978302,0.16468942212131918,0.0005630291895813516,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,October,10
2023-11-01,2023-12-01,0.1522495448589325,0.1587485522031784,0.15606093185422473,0.0011376519049490382,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,November,11
2023-12-01,2024-01-01,0.15648253262043,0.16122500598430634,0.15878583876638658,0.001274945475440025,65536,31882,NUTS_NL_01m_2024.shp,NL327,2023,December,12
2018-04-01,2018-05-01,0.1742512434720993,0.1763734221458435,0.17534998842416744,0.0005627490492428538,65536,29991,NUTS_NL_01m_2024.shp,NL328,2018,April,4
2018-05-01,2018-06-01,0.14848242700099945,0.14960066974163055,0.14912499362388765,0.0002295816122271417,65536,29991,NUTS_NL_01m_2024.shp,NL328,2018,May,5
2018-06-01,2018-07-01,0.14217057824134827,0.1452861875295639,0.14382206647770499,0.0008865194553850275,65536,29991,NUTS_NL_01m_2024.shp,NL328,2018,June,6
2018-07-01,2018-08-01,0.1458095908164978,0.14801594614982605,0.14645689187010916,0.0005860356973188744,65536,29991,NUTS_NL_01m_2024.shp,NL328,2018,July,7
2018-08-01,2018-09-01,0.14949436485767365,0.15185049176216125,0.15024788606425113,0.0007650605664691595,65536,29991,NUTS_NL_01m_2024.shp,NL328,2018,August,8
2018-09-01,2018-10-01,0.13109615445137024,0.13406841456890106,0.13290069618503683,0.0007291212693601172,65536,29991,NUTS_NL_01m_2024.shp,NL328,2018,September,9
2018-10-01,2018-11-01,0.13651670515537262,0.14048071205615997,0.13878141402535937,0.0011856967189374866,65536,29991,NUTS_NL_01m_2024.shp,NL328,2018,October,10
2018-11-01,2018-12-01,0.14056725800037384,0.14398464560508728,0.1424623599932292,0.0007123641215028966,65536,29991,NUTS_NL_01m_2024.shp,NL328,2018,November,11
2018-12-01,2019-01-01,0.12683211266994476,0.1291048675775528,0.12821018921119862,0.0006597195661113236,65536,29991,NUTS_NL_01m_2024.shp,NL328,2018,December,12
2019-01-01,2019-02-01,0.16129910945892334,0.16491146385669708,0.1624035400187424,0.0005886374223251506,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,January,1
2019-02-01,2019-03-01,0.14164789021015167,0.14391660690307617,0.14302573799164686,0.0006411670952766621,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,February,2
2019-03-01,2019-04-01,0.15389005839824677,0.15609484910964966,0.1546689549798221,0.0006346429835150327,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,March,3
2019-04-01,2019-05-01,0.15237461030483246,0.15587805211544037,0.15435014302166405,0.0007905873246034721,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,April,4
2019-05-01,2019-06-01,0.144348606467247,0.14625638723373413,0.1454202641803089,0.0005129426967038969,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,May,5
2019-06-01,2019-07-01,0.14082784950733185,0.14257456362247467,0.1420444305582138,0.0003479630058994653,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,June,6
2019-07-01,2019-08-01,0.15015991032123566,0.15227770805358887,0.1507888958778259,0.0005446133265150235,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,July,7
2019-08-01,2019-09-01,0.12477722018957138,0.12782202661037445,0.1263882063854289,0.0008077709146449895,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,August,8
2019-09-01,2019-10-01,0.12223920971155167,0.12628255784511566,0.124218158444233,0.0005369415849603313,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,September,9
2019-10-01,2019-11-01,0.13261470198631287,0.13500182330608368,0.13409052595238397,0.0004550430586991527,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,October,10
2019-11-01,2019-12-01,0.11302688717842102,0.11744242161512375,0.11581254572447616,0.00106023703396233,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,November,11
2019-12-01,2020-01-01,0.1312694400548935,0.13538722693920135,0.13305867648498568,0.0009445734728469928,65536,29991,NUTS_NL_01m_2024.shp,NL328,2019,December,12
2020-01-01,2020-02-01,0.12454488128423691,0.1279151290655136,0.1260530000481517,0.0007652032143823229,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,January,1
2020-02-01,2020-03-01,0.18721286952495575,0.1936231553554535,0.18966825321926628,0.001690220174801821,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,February,2
2020-03-01,2020-04-01,0.15275625884532928,0.15713828802108765,0.15531742407737734,0.001258570509184551,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,March,3
2020-04-01,2020-05-01,0.1814376264810562,0.18687325716018677,0.18525831385836988,0.0011655428889188306,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,April,4
2020-05-01,2020-06-01,0.14967688918113708,0.15190930664539337,0.15098284820805044,0.0004872588031121925,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,May,5
2020-06-01,2020-07-01,0.1395929902791977,0.14327891170978546,0.14218539179528417,0.0009222948447231267,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,June,6
2020-07-01,2020-08-01,0.12998782098293304,0.13322877883911133,0.13147124627720044,0.0007525463278406689,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,July,7
2020-08-01,2020-09-01,0.14015592634677887,0.14374220371246338,0.14224961939484002,0.0007501866189692329,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,August,8
2020-09-01,2020-10-01,0.1294431984424591,0.13202422857284546,0.13000787382664744,0.00038352027131451246,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,September,9
2020-10-01,2020-11-01,0.12736749649047852,0.13123276829719543,0.12878894941022548,0.001057833899206246,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,October,10
2020-11-01,2020-12-01,0.12806840240955353,0.13109856843948364,0.12923126413124955,0.0007398931020147235,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,November,11
2020-12-01,2021-01-01,0.14380910992622375,0.14701098203659058,0.1461006131537232,0.0008024454431983814,65536,29991,NUTS_NL_01m_2024.shp,NL328,2020,December,12
2021-01-01,2021-02-01,0.17988693714141846,0.18518197536468506,0.1831451836002432,0.0012256018170821825,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,January,1
2021-02-01,2021-03-01,0.16476379334926605,0.16833607852458954,0.1671833165668036,0.0008385272569431159,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,February,2
2021-03-01,2021-04-01,0.14871929585933685,0.151441290974617,0.1500495796247879,0.0007181183666506543,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,March,3
2021-04-01,2021-05-01,0.17226345837116241,0.1780347228050232,0.17456389956164692,0.0012400138087250115,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,April,4
2021-05-01,2021-06-01,0.14375796914100647,0.1463579535484314,0.1448234130384077,0.000675387229720661,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,May,5
2021-06-01,2021-07-01,0.1471114456653595,0.14964954555034637,0.14812056127060974,0.0004858188218784634,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,June,6
2021-07-01,2021-08-01,0.1599164456129074,0.16238954663276672,0.161072766788397,0.0006055807925331618,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,July,7
2021-08-01,2021-09-01,0.1360200196504593,0.13892972469329834,0.1377151472409367,0.0006790079800018632,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,August,8
2021-09-01,2021-10-01,0.13906905055046082,0.14242900907993317,0.14132141373230872,0.0006505883584097819,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,September,9
2021-10-01,2021-11-01,0.13329079747200012,0.13576911389827728,0.13425937928065432,0.00046820999878409593,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,October,10
2021-11-01,2021-12-01,0.12550058960914612,0.12836694717407227,0.1268077548172479,0.0007259638818182904,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,November,11
2021-12-01,2022-01-01,0.13227780163288116,0.13533824682235718,0.13347391059025057,0.0009036846286997856,65536,29991,NUTS_NL_01m_2024.shp,NL328,2021,December,12
2022-01-01,2022-02-01,0.14299818873405457,0.14629597961902618,0.14448726349598862,0.0007782441844352007,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,January,1
2022-02-01,2022-03-01,0.1523028314113617,0.1567605882883072,0.1544123801266651,0.0012367676830165567,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,February,2
2022-03-01,2022-04-01,0.18792107701301575,0.19611525535583496,0.19202911340665485,0.001639556637100532,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,March,3
2022-04-01,2022-05-01,0.15991230309009552,0.16428886353969574,0.16218831575039122,0.0013000795170804713,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,April,4
2022-05-01,2022-06-01,0.18079912662506104,0.18403330445289612,0.1825757643193472,0.0009867440231800212,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,May,5
2022-06-01,2022-07-01,0.1498359590768814,0.1528269350528717,0.15154351566952518,0.0006529773470247154,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,June,6
2022-07-01,2022-08-01,0.13836684823036194,0.14316785335540771,0.14009742024268837,0.001124548821837755,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,July,7
2022-08-01,2022-09-01,0.13761183619499207,0.14001144468784332,0.13894730055276786,0.0005845176896821074,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,August,8
2022-09-01,2022-10-01,0.13530199229717255,0.14070433378219604,0.13837955104498337,0.0011785994935093315,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,September,9
2022-10-01,2022-11-01,0.12243196368217468,0.12617166340351105,0.12432914059161099,0.0009964797015487446,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,October,10
2022-11-01,2022-12-01,0.13640844821929932,0.1390850841999054,0.13782558083525806,0.000730060331181521,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,November,11
2022-12-01,2023-01-01,0.14416438341140747,0.14623236656188965,0.1454428885213302,0.0006207926959474449,65536,29991,NUTS_NL_01m_2024.shp,NL328,2022,December,12
2023-01-01,2023-02-01,0.11849849671125412,0.12148765474557877,0.1199465407143752,0.0005155907866691133,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,January,1
2023-02-01,2023-03-01,0.14695701003074646,0.15084664523601532,0.14883560915924895,0.001047373458504775,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,February,2
2023-03-01,2023-04-01,0.17416004836559296,0.17729616165161133,0.17537950300553412,0.0007613469337559651,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,March,3
2023-04-01,2023-05-01,0.1533847451210022,0.15698300302028656,0.15471442866919047,0.0008524290996618241,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,April,4
2023-05-01,2023-06-01,0.15588243305683136,0.159282848238945,0.15713499005643453,0.0007545527873222944,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,May,5
2023-06-01,2023-07-01,0.14916157722473145,0.15183605253696442,0.15088480531766926,0.0006877431250985139,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,June,6
2023-07-01,2023-08-01,0.1482066810131073,0.1504809707403183,0.14886363723145984,0.00041693077664581014,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,July,7
2023-08-01,2023-09-01,0.13921137154102325,0.14260883629322052,0.14096148943855702,0.0007608085416924416,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,August,8
2023-09-01,2023-10-01,0.12741604447364807,0.13010473549365997,0.12906937991236309,0.0005709775514276366,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,September,9
2023-10-01,2023-11-01,0.1628875583410263,0.16573409736156464,0.16405041551838134,0.000878064429151901,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,October,10
2023-11-01,2023-12-01,0.15721158683300018,0.16179074347019196,0.15960693895640898,0.001299953139050343,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,November,11
2023-12-01,2024-01-01,0.1567116528749466,0.16092278063297272,0.1587832373072114,0.0011945436115930234,65536,29991,NUTS_NL_01m_2024.shp,NL328,2023,December,12
2018-04-01,2018-05-01,0.17622388899326324,0.17975188791751862,0.1782117783121828,0.0007823656194476631,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2018,April,4
2018-05-01,2018-06-01,0.1502034068107605,0.15386658906936646,0.15211927519443164,0.0005010936375121599,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2018,May,5
2018-06-01,2018-07-01,0.1422806829214096,0.1436629742383957,0.14304654669954253,0.000513272179980065,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2018,June,6
2018-07-01,2018-08-01,0.145591601729393,0.1473204642534256,0.1460591248244757,0.0003675922109963698,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2018,July,7
2018-08-01,2018-09-01,0.1492106020450592,0.15127931535243988,0.15029718332332992,0.0007875673328526986,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2018,August,8
2018-09-01,2018-10-01,0.13078823685646057,0.1336030513048172,0.1324780945817285,0.0005495908725707308,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2018,September,9
2018-10-01,2018-11-01,0.1378704458475113,0.14059768617153168,0.13899533581875428,0.0008552962219580246,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2018,October,10
2018-11-01,2018-12-01,0.14103542268276215,0.14392489194869995,0.14209045833963257,0.0008984260218022029,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2018,November,11
2018-12-01,2019-01-01,0.12731650471687317,0.1288580298423767,0.12839580646402027,0.0002408802988336631,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2018,December,12
2019-01-01,2019-02-01,0.16050688922405243,0.16222107410430908,0.16081032697636352,0.0003328957214135545,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,January,1
2019-02-01,2019-03-01,0.1429796814918518,0.1440417319536209,0.14343063993917327,0.00030469022204647955,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,February,2
2019-03-01,2019-04-01,0.15120281279087067,0.15292888879776,0.15214350283602035,0.00048757275748623804,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,March,3
2019-04-01,2019-05-01,0.1514725685119629,0.15447744727134705,0.15268511386376388,0.0009219710196574736,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,April,4
2019-05-01,2019-06-01,0.14442476630210876,0.14695556461811066,0.1458404145298576,0.000825499657332405,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,May,5
2019-06-01,2019-07-01,0.14116953313350677,0.14277838170528412,0.14193134070731606,0.0005427072903145047,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,June,6
2019-07-01,2019-08-01,0.15115986764431,0.15237651765346527,0.15147833852540982,0.0004468686392876598,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,July,7
2019-08-01,2019-09-01,0.12454161792993546,0.12809546291828156,0.12679441035920033,0.0011358211869760425,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,August,8
2019-09-01,2019-10-01,0.12254779785871506,0.12525752186775208,0.1241434927787216,0.0006494900679551107,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,September,9
2019-10-01,2019-11-01,0.13307499885559082,0.13387304544448853,0.13357401174919362,0.00027635436326074687,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,October,10
2019-11-01,2019-12-01,0.11498836427927017,0.11956409364938736,0.11784052283505855,0.0012311841516774206,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,November,11
2019-12-01,2020-01-01,0.13015830516815186,0.13281075656414032,0.13146720267542722,0.0008418579279754714,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2019,December,12
2020-01-01,2020-02-01,0.12453045696020126,0.12671194970607758,0.12538734762897627,0.0006273924359735117,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,January,1
2020-02-01,2020-03-01,0.18882368505001068,0.1938914954662323,0.18999165803722723,0.0009733828628503474,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,February,2
2020-03-01,2020-04-01,0.1539003998041153,0.15851949155330658,0.156102606646203,0.0013305378383285018,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,March,3
2020-04-01,2020-05-01,0.18268653750419617,0.1873897761106491,0.18564343311551462,0.0012633172633073101,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,April,4
2020-05-01,2020-06-01,0.14914734661579132,0.15162017941474915,0.15056749359605826,0.0008519493252166742,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,May,5
2020-06-01,2020-07-01,0.13940641283988953,0.14258120954036713,0.14085715902123894,0.0007487306617755389,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,June,6
2020-07-01,2020-08-01,0.13089320063591003,0.1331971436738968,0.13197594719700773,0.000872989648400583,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,July,7
2020-08-01,2020-09-01,0.14085178077220917,0.14302580058574677,0.1419951750872445,0.0006545587936034266,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,August,8
2020-09-01,2020-10-01,0.12960299849510193,0.13090743124485016,0.13001369391074857,0.0004802430733197695,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,September,9
2020-10-01,2020-11-01,0.12646159529685974,0.12996244430541992,0.12728398209664046,0.0005612803901606279,65536,24376,NUTS_NL_01m_2024.shp,NL32A,2020,October,10
