,NUTS_ID,year,month,NO2,SO2,CO,O3,HCHO,PM25,GDP,population,GDP_per_capita,O3_quality,CO_quality,NO2_quality,SO2_quality,PM25_quality,HCHO_quality,season,PM25_weighted_quality,NO2_weighted_quality,O3_weighted_quality,SO2_weighted_quality,CO_weighted_quality,HCHO_weighted_quality,Index,Country,GDP_Normalized,GDP_per_capita_min,GDP_per_capita_max,Air_Inequity_Index
1537,NL133,2021,2,1.5563115783866892,18.94,0.03631233,0.1656941964442684,0.34,10.02255,5467110000,135000,40497.11111111111,4,4,1,1,2,1,Winter,0.8,0.25,0.4,0.12,0.24,0.07,1.8800000000000003,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.6456262367146697
1538,NL133,2021,3,6.875818692546657,1.29,0.038597195,0.1507594418058671,0.33,8.03341,5467110000,135000,40497.11111111111,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.4530529536948675
1539,NL133,2021,4,1.4465500950052357,4.5,0.038152654,0.172732184,0.61,8.11258,5467110000,135000,40497.11111111111,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.4530529536948675
1540,NL133,2021,5,2.281057934361657,3.64,0.030630295,0.1445790906950609,3.3,6.68341,5467110000,135000,40497.11111111111,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.3217529879995482
1541,NL133,2021,6,1.5518137702199064,3.26,0.029069533,0.1490025687337431,1.55,13.54875,5467110000,135000,40497.11111111111,3,3,1,1,2,1,Summer,0.5,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,2.05,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.794432864502698
1542,NL133,2021,7,4.184822966660422,11.58,0.030044328,0.1592975844204897,5.13,9.82388,5467110000,135000,40497.11111111111,4,4,1,1,1,2,Summer,0.25,0.15,1.2,0.05,0.4,0.3,2.35,NL,0.8753331046354624,32791.05633802817,94604.21652421652,2.057032795893337
1543,NL133,2021,8,1.2831395462753132,8.9,0.043328504,0.1408497463453842,1.35,7.82326,5467110000,135000,40497.11111111111,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.6631328988073786
1544,NL133,2021,9,0.8666464493514489,7.66,0.037707914,0.1402053238799314,0.23,9.9605,5467110000,135000,40497.11111111111,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.3217529879995482
1545,NL133,2021,10,3.359880145732216,4.48,0.030088797,0.1322553480605055,0.57,8.03515,5467110000,135000,40497.11111111111,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.3217529879995482
1546,NL133,2021,11,4.856090807790502,4.48,0.031841494,0.1304682971618833,0.57,8.36952,5467110000,135000,40497.11111111111,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.3217529879995482
1547,NL133,2021,12,2.2252627099312194,4.48,0.036621625,0.1335150021305586,0.57,7.06904,5467110000,135000,40497.11111111111,3,4,1,1,1,1,Winter,0.4,0.25,0.30000000000000004,0.12,0.24,0.07,1.3800000000000001,NL,0.8753331046354624,32791.05633802817,94604.21652421652,1.2079596843969382
1548,NL211,2021,1,0.1451183947851269,28.74,0.032121473,0.1936656514718957,7.97,6.24536,17865230000,379000,47137.810026385225,4,4,1,1,1,2,Winter,0.4,0.25,0.4,0.12,0.24,0.14,1.5499999999999998,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.190247025876502
1549,NL211,2021,2,1.5516721497331185,20.75,0.035426166,0.1662570966337306,1.73,10.16297,17865230000,379000,47137.810026385225,4,4,1,1,2,1,Winter,0.8,0.25,0.4,0.12,0.24,0.07,1.8800000000000003,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.443654457192145
1550,NL211,2021,3,9.094700722897189,8.85,0.038852304,0.1511006992031698,1.14,8.20138,17865230000,379000,47137.810026385225,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.274716169648383
1551,NL211,2021,4,1.5585741670884763,0,0.038218617,0.1735623013275719,0.68,8.09401,17865230000,379000,47137.810026385225,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.274716169648383
1552,NL211,2021,5,2.402285814216653,5.2,0.031607614,0.1451059614848727,3.19,6.76848,17865230000,379000,47137.810026385225,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.1595309735958184
1553,NL211,2021,6,1.6757239627598766,2.5,0.028592839,0.1498841634757097,3.07,13.18171,17865230000,379000,47137.810026385225,3,3,1,1,2,1,Summer,0.5,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,2.05,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.5741976793850512
1554,NL211,2021,7,1.0661640116082178,27.5,0.031049705,0.1591052775651085,4.24,9.8532,17865230000,379000,47137.810026385225,4,4,1,1,1,1,Summer,0.25,0.15,1.2,0.05,0.4,0.15,2.2,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.6893828754376163
1555,NL211,2021,8,1.3841696366316278,3.87,0.042250268,0.141798773,2.06,7.95547,17865230000,379000,47137.810026385225,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.4590124833324867
1556,NL211,2021,9,2.9355164225546555,5.65,0.03767731,0.140127162,1.04,10.18148,17865230000,379000,47137.810026385225,3,4,1,1,2,1,Autumn,0.7,0.23,0.44999999999999996,0.12,0.28,0.08,1.86,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.4282964310518027
1557,NL211,2021,10,3.9603082394879032,19.48,0.029882497,0.1319069493863392,1.15,8.07326,17865230000,379000,47137.810026385225,3,3,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.21000000000000002,0.08,1.44,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.1057778821046214
1558,NL211,2021,11,4.631739424184257,19.48,0.031610348,0.1308656151621827,1.15,8.53952,17865230000,379000,47137.810026385225,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.1595309735958184
1559,NL211,2021,12,2.329126868890365,19.48,0.029978041,0.1331528080613061,1.15,7.16901,17865230000,379000,47137.810026385225,3,3,1,1,1,1,Winter,0.4,0.25,0.30000000000000004,0.12,0.18,0.07,1.32,NL,0.7679013070170982,32791.05633802817,94604.21652421652,1.0136297252625697
1560,NL212,2021,1,0.2722106880423646,2.98,0.032762673,0.1920794699403928,1.92,6.59229,6301530000,158000,39883.101265822785,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.3101943071423594
1561,NL212,2021,2,1.8205244741234416,4.4,0.035154953,0.1674069637410686,2.15,10.41035,6301530000,158000,39883.101265822785,4,4,1,1,2,1,Winter,0.8,0.25,0.4,0.12,0.24,0.07,1.8800000000000003,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.6643008766402947
1562,NL212,2021,3,11.19786366634064,16.6,0.037660565,0.1519732188967981,0.82,8.54732,6301530000,158000,39883.101265822785,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.4695422634164301
1563,NL212,2021,4,1.7008917072563825,18.46,0.038429513,0.1717489248173344,0.9,8.23228,6301530000,158000,39883.101265822785,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.4695422634164301
1564,NL212,2021,5,2.375408063799173,1.3,0.032478159,0.1451990133996782,3.36,6.95444,6301530000,158000,39883.101265822785,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.3367522998547046
1565,NL212,2021,6,1.6449001797421323,7.63,0.028463792,0.1507662445631259,2.22,13.32829,6301530000,158000,39883.101265822785,4,3,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.30000000000000004,0.15,2.35,NL,0.8852664237448374,32791.05633802817,94604.21652421652,2.080376095800368
1566,NL212,2021,7,4.133319914117304,66.77,0.031378664,0.1558123062047639,4.8,10.26886,6301530000,158000,39883.101265822785,4,4,1,2,2,1,Summer,0.5,0.15,1.2,0.1,0.4,0.15,2.5,NL,0.8852664237448374,32791.05633802817,94604.21652421652,2.2131660593620937
1567,NL212,2021,8,1.679167967098566,8.94,0.041801743,0.1436310926143476,1.64,8.23798,6301530000,158000,39883.101265822785,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.682006205115191
1568,NL212,2021,9,3.946581824034468,13.88,0.031386504,0.1397993270311845,1.82,10.70337,6301530000,158000,39883.101265822785,3,4,1,1,2,1,Autumn,0.7,0.23,0.44999999999999996,0.12,0.28,0.08,1.86,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.6465955481653978
1569,NL212,2021,10,3.726012270905693,2.98,0.031489555,0.1315514044703616,1.31,8.26942,6301530000,158000,39883.101265822785,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.3367522998547046
1570,NL212,2021,11,4.725412041751771,2.98,0.031430374,0.1307255383313235,1.31,9.00253,6301530000,158000,39883.101265822785,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.3367522998547046
1571,NL212,2021,12,1.6115200304688972,2.98,0.029144214,0.1328081281370639,1.31,7.44311,6301530000,158000,39883.101265822785,3,3,1,1,1,1,Winter,0.4,0.25,0.30000000000000004,0.12,0.18,0.07,1.32,NL,0.8852664237448374,32791.05633802817,94604.21652421652,1.1685516793431854
1572,NL213,2021,1,0.491729805,58.69,0.032753705,0.1943523933248361,2.66,6.71259,26970700000,633000,42607.74091627172,4,4,1,2,1,1,Winter,0.4,0.25,0.4,0.24,0.24,0.07,1.6,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.3459004639484649
1573,NL213,2021,2,1.990894332365995,17.84,0.036063863,0.1663564134581207,1.28,10.85243,26970700000,633000,42607.74091627172,4,4,1,1,2,1,Winter,0.8,0.25,0.4,0.12,0.24,0.07,1.8800000000000003,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.5814330451394463
1574,NL213,2021,3,7.650469128753908,16.01,0.037918343,0.1539247891945288,0.44,8.79394,26970700000,633000,42607.74091627172,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.396371731346532
1575,NL213,2021,4,1.642049630871958,8.17,0.036677467,0.1719215019212522,19.04,8.39845,26970700000,633000,42607.74091627172,4,4,1,1,1,4,Spring,0.36,0.22,0.6,0.12,0.28,0.32,1.9,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.5982568009388016
1576,NL213,2021,5,2.5758026104927225,10.48,0.031143825,0.1461411115027416,3.07,7.09949,26970700000,633000,42607.74091627172,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.2701935628513636
1577,NL213,2021,6,1.7060011060438525,6.57,0.026460389,0.1511570158712459,2.89,13.5822,26970700000,633000,42607.74091627172,4,3,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.30000000000000004,0.15,2.35,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.9767913064243077
1578,NL213,2021,7,0.9298412818980069,8.01,0.032124527,0.154594279,3.03,10.79109,26970700000,633000,42607.74091627172,4,4,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.4,0.15,2.45,NL,0.8411877899677904,32791.05633802817,94604.21652421652,2.060910085421087
1579,NL213,2021,8,1.5562322435353293,2.02,0.042569867,0.143162488,1.82,8.49785,26970700000,633000,42607.74091627172,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.5982568009388016
1580,NL213,2021,9,3.7990982222006657,5.44,0.037889463,0.1403454558195209,2.33,10.91672,26970700000,633000,42607.74091627172,3,4,1,1,2,1,Autumn,0.7,0.23,0.44999999999999996,0.12,0.28,0.08,1.86,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.5646092893400902
1581,NL213,2021,10,5.8208853079751535,21.75,0.031374626,0.1313092606545945,1.31,8.6278,26970700000,633000,42607.74091627172,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.2701935628513636
1582,NL213,2021,11,4.284411632175761,21.75,0.031533177,0.1312281782430008,1.31,9.43412,26970700000,633000,42607.74091627172,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.2701935628513636
1583,NL213,2021,12,2.533923248739072,21.75,0.030900289,0.132257079,1.31,7.74341,26970700000,633000,42607.74091627172,3,4,1,1,1,1,Winter,0.4,0.25,0.30000000000000004,0.12,0.24,0.07,1.3800000000000001,NL,0.8411877899677904,32791.05633802817,94604.21652421652,1.1608391501555508
1584,NL221,2021,1,0.8110388148014036,26.78,0.033126335,0.1887560345715473,1.12,6.89855,32252010000,704000,45812.514204545456,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.1682256531716413
1585,NL221,2021,2,1.7606913739520442,21.16,0.036574321,0.1674387375236583,1.8,10.43186,32252010000,704000,45812.514204545456,4,4,1,1,2,1,Winter,0.8,0.25,0.4,0.12,0.24,0.07,1.8800000000000003,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.483962316191004
1586,NL221,2021,3,9.950567863345617,15.88,0.037618516,0.1515201578547597,1.28,8.71982,32252010000,704000,45812.514204545456,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.3103071515303544
1587,NL221,2021,4,1.5045013141072416,1.42,0.035400701,0.1697675691006314,3.44,8.38367,32252010000,704000,45812.514204545456,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.3103071515303544
1588,NL221,2021,5,2.299402846978892,6.45,0.03179508,0.1452455854736481,2.89,7.10855,32252010000,704000,45812.514204545456,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.1919059028980934
1589,NL221,2021,6,1.7259838080579504,3.28,0.02816084,0.1506211866260357,4.17,13.20444,32252010000,704000,45812.514204545456,4,3,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.30000000000000004,0.15,2.35,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.8549528952387548
1590,NL221,2021,7,2.958864244,11.95,0.032517676,0.1561524853370503,1.12,10.26523,32252010000,704000,45812.514204545456,4,4,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.4,0.15,2.45,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.9338870609935954
1591,NL221,2021,8,1.8263908586862307,7.17,0.042638613,0.1437074327690017,1.37,8.28143,32252010000,704000,45812.514204545456,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.4997491493419717
1592,NL221,2021,9,8.888926238593806,31.29,0.037746599,0.1390992229303854,0.19,10.96013,32252010000,704000,45812.514204545456,3,4,1,1,2,1,Autumn,0.7,0.23,0.44999999999999996,0.12,0.28,0.08,1.86,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.4681754830400358
1593,NL221,2021,10,2.673946229717905,4.1,0.029069236,0.1311855862436898,1.64,8.31665,32252010000,704000,45812.514204545456,3,3,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.21000000000000002,0.08,1.44,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.136651986869705
1594,NL221,2021,11,3.932817578805457,4.1,0.031147529,0.1307119804898102,1.64,9.1428,32252010000,704000,45812.514204545456,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.1919059028980934
1595,NL221,2021,12,3.658543098678469,4.1,0.029038652,0.1332856683986696,1.64,7.59789,32252010000,704000,45812.514204545456,3,3,1,1,1,1,Winter,0.4,0.25,0.30000000000000004,0.12,0.18,0.07,1.32,NL,0.7893416575484062,32791.05633802817,94604.21652421652,1.0419309879638963
1596,NL224,2021,1,2.878720549269451,33.97,0.032916544,0.1816417696559923,2.64,7.76033,10978140000,250000,43912.56,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.820078708,32791.05633802817,94604.21652421652,1.213716487392985
1597,NL224,2021,2,2.4311252376675903,23.14,0.03718098,0.1693595272343163,2.2,10.82643,10978140000,250000,43912.56,4,4,1,1,2,1,Winter,0.8,0.25,0.4,0.12,0.24,0.07,1.8800000000000003,NL,0.820078708,32791.05633802817,94604.21652421652,1.5417479704721706
1598,NL224,2021,3,10.025548742552353,22.57,0.037874122,0.1522174008404032,1.48,9.26099,10978140000,250000,43912.56,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.820078708,32791.05633802817,94604.21652421652,1.3613306547786186
1599,NL224,2021,4,1.813893667299164,24.61,0.033399949,0.1719582789133481,1.69,9.10918,10978140000,250000,43912.56,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.820078708,32791.05633802817,94604.21652421652,1.3613306547786186
1600,NL224,2021,5,2.860311600287589,7.9,0.033357671,0.1459235664710072,3.15,7.34713,10978140000,250000,43912.56,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.820078708,32791.05633802817,94604.21652421652,1.238318848623924
1601,NL224,2021,6,2.4828142180548767,3.41,0.027244143,0.1524679466658478,4.54,13.61087,10978140000,250000,43912.56,4,3,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.30000000000000004,0.15,2.35,NL,0.820078708,32791.05633802817,94604.21652421652,1.9271849630902131
1602,NL224,2021,7,2.3370434475804007,11.16,0.033705862,0.1548643883582081,3.17,10.59855,10978140000,250000,43912.56,4,4,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.4,0.15,2.45,NL,0.820078708,32791.05633802817,94604.21652421652,2.0091928338600096
1603,NL224,2021,8,1.7937168191209585,4.75,0.042233627,0.1446138344739884,1.72,8.53963,10978140000,250000,43912.56,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.820078708,32791.05633802817,94604.21652421652,1.5581495446261295
1604,NL224,2021,9,8.392015860465126,29.56,0.038481846,0.1392453732550052,0.85,12.13003,10978140000,250000,43912.56,3,4,1,1,2,1,Autumn,0.7,0.23,0.44999999999999996,0.12,0.28,0.08,1.86,NL,0.820078708,32791.05633802817,94604.21652421652,1.5253463963182112
1605,NL224,2021,10,4.1563889057870265,10.26,0.029765034,0.1319070582111785,1.33,8.77353,10978140000,250000,43912.56,3,3,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.21000000000000002,0.08,1.44,NL,0.820078708,32791.05633802817,94604.21652421652,1.1809133390850666
1606,NL224,2021,11,3.9843785632287534,10.26,0.031655411,0.1287704409165646,1.33,9.94081,10978140000,250000,43912.56,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.820078708,32791.05633802817,94604.21652421652,1.238318848623924
1607,NL224,2021,12,2.1939729188059136,10.26,0.031106584,0.1321683233756954,1.33,8.23525,10978140000,250000,43912.56,3,4,1,1,1,1,Winter,0.4,0.25,0.30000000000000004,0.12,0.24,0.07,1.3800000000000001,NL,0.820078708,32791.05633802817,94604.21652421652,1.1317086166231891
1608,NL225,2021,1,0.8339999616324086,3.53,0.033459575,0.1920014701861898,2.38,7.20742,14673930000,403000,36411.73697270471,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.3933096039228452
1609,NL225,2021,2,1.9291878941958271,28.45,0.036676036,0.1674566960986218,1.54,11.11007,14673930000,403000,36411.73697270471,4,4,1,1,2,1,Winter,0.8,0.25,0.4,0.12,0.24,0.07,1.8800000000000003,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.7698797671452362
1610,NL225,2021,3,6.941905060465556,28.12,0.037955757,0.1552258852867556,1.61,9.30191,14673930000,403000,36411.73697270471,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.562766177372921
1611,NL225,2021,4,1.7621805864268438,49.17,0.037308993,0.1716043873529119,16.76,8.84035,14673930000,403000,36411.73697270471,4,4,1,1,1,4,Spring,0.36,0.22,0.6,0.12,0.28,0.32,1.9,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.7887082753063552
1612,NL225,2021,5,2.6362766542394227,6.91,0.031551736,0.1462293561444628,3.76,7.24981,14673930000,403000,36411.73697270471,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.4215523661645246
1613,NL225,2021,6,1.5100140836237377,13.61,0.026988194,0.1515538131006828,3.3,13.8428,14673930000,403000,36411.73697270471,4,3,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.30000000000000004,0.15,2.35,NL,0.9414254080559765,32791.05633802817,94604.21652421652,2.2123497089315447
1614,NL225,2021,7,2.873556783312406,14.61,0.032817541,0.1535130421459672,0.54,10.93459,14673930000,403000,36411.73697270471,4,4,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.4,0.15,2.45,NL,0.9414254080559765,32791.05633802817,94604.21652421652,2.3064922497371425
1615,NL225,2021,8,1.7639264574142677,4.29,0.043465751,0.1434505554087591,1.83,8.78261,14673930000,403000,36411.73697270471,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.7887082753063552
1616,NL225,2021,9,6.140154175115589,8.27,0.036914844,0.1396485818238645,1.47,11.60022,14673930000,403000,36411.73697270471,3,4,1,1,2,1,Autumn,0.7,0.23,0.44999999999999996,0.12,0.28,0.08,1.86,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.7510512589841165
1617,NL225,2021,10,6.360217467064117,26.25,0.031303613,0.1311938127235681,1.17,8.81491,14673930000,403000,36411.73697270471,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.4215523661645246
1618,NL225,2021,11,3.496562200795976,26.25,0.031462777,0.1312727596836982,1.17,9.89313,14673930000,403000,36411.73697270471,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.4215523661645246
1619,NL225,2021,12,2.447964226708065,26.25,0.029330332,0.1321295771882196,1.17,8.15148,14673930000,403000,36411.73697270471,3,3,1,1,1,1,Winter,0.4,0.25,0.30000000000000004,0.12,0.18,0.07,1.32,NL,0.9414254080559765,32791.05633802817,94604.21652421652,1.242681538633889
1620,NL226,2021,1,0.8561578172448586,5.38,0.032771467,0.1871292754903639,2.91,7.35243,33116839999.999996,747000,44333.11914323962,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.8132749924054128,32791.05633802817,94604.21652421652,1.203646988760011
1621,NL226,2021,2,1.9203489126631503,35.53,0.037855095,0.1680021895964831,2.17,10.83429,33116839999.999996,747000,44333.11914323962,4,4,1,1,2,1,Winter,0.8,0.25,0.4,0.12,0.24,0.07,1.8800000000000003,NL,0.8132749924054128,32791.05633802817,94604.21652421652,1.5289569857221763
1622,NL226,2021,3,9.498339157,20.35,0.03802393,0.1534820799861287,1.85,9.21188,33116839999.999996,747000,44333.11914323962,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.8132749924054128,32791.05633802817,94604.21652421652,1.350036487392985
1623,NL226,2021,4,2.538791040993601,4.75,0.036470521,0.1726069427269468,1.2,8.92786,33116839999.999996,747000,44333.11914323962,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.8132749924054128,32791.05633802817,94604.21652421652,1.350036487392985
1624,NL226,2021,5,2.648629791437177,8.19,0.03216877,0.1451134402264491,3.39,7.1954,33116839999.999996,747000,44333.11914323962,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8132749924054128,32791.05633802817,94604.21652421652,1.2280452385321734
1625,NL226,2021,6,2.045816877217762,12.96,0.026695008,0.1519862828246619,4.43,13.67393,33116839999.999996,747000,44333.11914323962,4,3,1,1,2,1,Summer,0.5,0.15,1.2,0.05,0.30000000000000004,0.15,2.35,NL,0.8132749924054128,32791.05633802817,94604.21652421652,1.911196232
1626,NL226,2021,7,2.6720635447325605,66.51,0.031983528,0.1542107869614783,0.55,10.67502,33116839999.999996,747000,44333.11914323962,4,4,1,2,2,1,Summer,0.5,0.15,1.2,0.1,0.4,0.15,2.5,NL,0.8132749924054128,32791.05633802817,94604.21652421652,2.033187481013532
1627,NL226,2021,8,1.8724282267077312,10.6,0.043788524,0.1445341677315985,1.62,8.69454,33116839999.999996,747000,44333.11914323962,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.8132749924054128,32791.05633802817,94604.21652421652,1.5452224855702843
1628,NL226,2021,9,8.991492398495117,74.26,0.035890241,0.139249447,2.18,11.8427,33116839999.999996,747000,44333.11914323962,3,4,1,2,2,1,Autumn,0.7,0.23,0.44999999999999996,0.24,0.28,0.08,1.98,NL,0.8132749924054128,32791.05633802817,94604.21652421652,1.6102844849627174
