,SUBID,Downstream_SUBID
2127,9556483.0,9556576.0
2128,9556492.0,9556570.0
2129,9556512.0,9556554.0
2130,9556534.0,9556338.0
2131,9556545.0,9500917.0
2132,9556546.0,9563276.0
2133,9556558.0,9562888.0
2134,9556562.0,9501218.0
2135,9556569.0,9556455.0
2136,9556584.0,9563045.0
2137,9556586.0,9556738.0
2138,9556594.0,9556528.0
2139,9556596.0,9563282.0
2140,9556604.0,9563276.0
2141,9556608.0,9556738.0
2142,9556610.0,9562888.0
2143,9556631.0,9556528.0
2144,9556646.0,9556733.0
2145,9556649.0,9556332.0
2146,9556654.0,9556738.0
2147,9556664.0,9556576.0
2148,9556669.0,9563282.0
2149,9556684.0,9556528.0
2150,9556688.0,9556475.0
2151,9556694.0,9556455.0
2152,9556708.0,9563282.0
2153,9556713.0,9556576.0
2154,9556728.0,9562888.0
2155,9556740.0,9556648.0
2156,9556741.0,9556733.0
2157,9556754.0,9556446.0
2158,9556864.0,9556332.0
2159,9556955.0,9556332.0
2160,9557004.0,9556650.0
2161,9557101.0,9556446.0
2162,9557108.0,9556446.0
2163,9562826.0,9535662.0
2164,9562842.0,9535662.0
2165,9562851.0,9535268.0
2166,9562856.0,9535195.0
2167,9562860.0,9535195.0
2168,9562871.0,9535195.0
2169,9562897.0,9562866.0
2170,9562901.0,9535195.0
2171,9562902.0,9535195.0
2172,9562904.0,9535268.0
2173,9562908.0,9535378.0
2174,9562917.0,9562939.0
2175,9562934.0,9535268.0
2176,9562943.0,9535195.0
2177,9562945.0,9535378.0
2178,9562950.0,9535195.0
2179,9562986.0,9500193.0
2180,9563001.0,9500931.0
2181,9563019.0,9535755.0
2182,9563025.0,9535378.0
2183,9563040.0,9535602.0
2184,9563046.0,9562866.0
2185,9563049.0,9535195.0
2186,9563065.0,9535268.0
2187,9563071.0,9535195.0
2188,9563075.0,9539612.0
2189,9563101.0,9500931.0
2190,9563111.0,9535268.0
2191,9563122.0,9535602.0
2192,9563123.0,9535602.0
2193,9563126.0,9535602.0
2194,9563146.0,9535195.0
2195,9563158.0,9535195.0
2196,9563162.0,9535268.0
2197,9563167.0,9500177.0
2198,9563180.0,9500931.0
2199,9563192.0,9562939.0
2200,9563210.0,9535755.0
2201,9563216.0,9535755.0
2202,9563218.0,9535662.0
2203,9563221.0,9500193.0
2204,9563225.0,9500372.0
2205,9563239.0,9535195.0
2206,9563244.0,9535195.0
2207,9563266.0,9539612.0
2208,9563272.0,9562866.0
2209,9563280.0,9500193.0
2210,9563288.0,9500177.0
2211,9563300.0,9535195.0
2212,9563302.0,9535195.0
2213,9563307.0,9500177.0
2214,9563321.0,9500177.0
2215,9563326.0,9535195.0
2216,9563332.0,9535602.0
2217,9563334.0,9500177.0
2218,9563345.0,9500177.0
2219,9563354.0,9562866.0
2241,9500098.0,9538536.0
2242,9500131.0,9000134.0
2243,9500137.0,9556738.0
2244,9500145.0,9556738.0
2245,9500179.0,9538536.0
2246,9500191.0,9538536.0
2247,9500212.0,9538536.0
2248,9500466.0,9556475.0
2249,9500470.0,9556475.0
2252,9500704.0,9556738.0
2253,9500872.0,9535755.0
2254,9500877.0,9535755.0
2255,9500902.0,9535755.0
2256,9500904.0,9535755.0
2257,9500914.0,9535755.0
2258,9500916.0,9535755.0
2259,9500938.0,9539047.0
2260,9501257.0,9535602.0
2261,9501431.0,9535378.0
2262,9521760.0,9556648.0
2263,9521852.0,9556332.0
2264,9521868.0,9556648.0
2265,9521943.0,9556648.0
2266,9521989.0,9556332.0
2267,9522105.0,9556648.0
2268,9522125.0,9556332.0
2269,9522154.0,9556738.0
2270,9522258.0,9556648.0
2272,9535200.0,9000134.0
2273,9535206.0,9539047.0
2276,9535226.0,9539047.0
2277,9535229.0,9539388.0
2279,9535266.0,9538536.0
2280,9535267.0,9539612.0
2281,9535271.0,9539388.0
2284,9535280.0,9000134.0
2285,9535295.0,9539612.0
2286,9535354.0,9538536.0
2287,9535370.0,9539047.0
2289,9535398.0,9539047.0
2290,9535483.0,9539388.0
2291,9535491.0,9539388.0
2292,9535498.0,9538536.0
2293,9535532.0,9538536.0
2296,9535640.0,9539388.0
2298,9535729.0,9539414.0
2300,9535800.0,9538536.0
2301,9535836.0,9539414.0
2302,9535841.0,9538536.0
2313,9556306.0,9556733.0
2314,9556308.0,9556738.0
2315,9556345.0,9556528.0
2316,9556360.0,9556692.0
2317,9556371.0,9500476.0
2318,9556390.0,9556332.0
2319,9556397.0,9556738.0
2320,9556402.0,9562845.0
2321,9556413.0,9556738.0
2322,9556427.0,9562845.0
2323,9556439.0,9501220.0
2324,9556449.0,9556648.0
2325,9556463.0,9556460.0
2326,9556478.0,9556692.0
2327,9556479.0,9556733.0
2328,9556480.0,9501218.0
2329,9556483.0,9500372.0
2330,9556492.0,9556576.0
2331,9556512.0,9556460.0
2332,9556534.0,9556312.0
2333,9556545.0,9500476.0
2334,9556546.0,9563273.0
2335,9556558.0,9500917.0
2336,9556562.0,9562888.0
2337,9556569.0,9556570.0
2338,9556584.0,9563331.0
2339,9556586.0,9556528.0
2340,9556594.0,9556475.0
2341,9556596.0,9562845.0
2342,9556604.0,9563273.0
2343,9556608.0,9556528.0
2344,9556610.0,9500917.0
2345,9556631.0,9556475.0
2346,9556646.0,9556738.0
2347,9556649.0,9556648.0
2348,9556654.0,9556528.0
2349,9556664.0,9500372.0
2350,9556669.0,9562845.0
2351,9556684.0,9556475.0
2352,9556688.0,9556692.0
2353,9556694.0,9556570.0
2354,9556708.0,9562845.0
2355,9556713.0,9500372.0
2356,9556728.0,9500917.0
2357,9556740.0,9556733.0
2358,9556741.0,9556738.0
2359,9556754.0,9556650.0
2360,9556864.0,9556648.0
2361,9556955.0,9556648.0
2362,9557004.0,9556338.0
2363,9557101.0,9556650.0
2364,9557108.0,9556650.0
2365,9562826.0,9500193.0
2366,9562842.0,9500193.0
2367,9562851.0,9535195.0
2368,9562856.0,9535755.0
2369,9562860.0,9535755.0
2370,9562871.0,9535755.0
2371,9562897.0,9500177.0
2372,9562901.0,9535755.0
2373,9562902.0,9535755.0
2374,9562904.0,9535195.0
2375,9562908.0,9500931.0
2376,9562917.0,9562866.0
2377,9562934.0,9535195.0
2378,9562943.0,9535755.0
2379,9562945.0,9500931.0
2380,9562950.0,9535755.0
2381,9562986.0,9535602.0
2382,9563001.0,9535662.0
2383,9563019.0,9539414.0
2384,9563025.0,9500931.0
2385,9563040.0,9535268.0
2386,9563046.0,9500177.0
2387,9563049.0,9535755.0
2388,9563065.0,9535195.0
2389,9563071.0,9535755.0
2390,9563075.0,9538536.0
2391,9563101.0,9535662.0
2392,9563111.0,9535195.0
2393,9563122.0,9535268.0
2394,9563123.0,9535268.0
2395,9563126.0,9535268.0
2396,9563146.0,9535755.0
2397,9563158.0,9535755.0
2398,9563162.0,9535195.0
2399,9563167.0,9535378.0
2400,9563180.0,9535662.0
2401,9563192.0,9562866.0
2402,9563210.0,9539414.0
2403,9563216.0,9539414.0
2404,9563218.0,9500193.0
2405,9563221.0,9535602.0
2406,9563225.0,9563276.0
2407,9563239.0,9535755.0
2408,9563244.0,9535755.0
2409,9563266.0,9538536.0
2410,9563272.0,9500177.0
2411,9563280.0,9535602.0
2412,9563288.0,9535378.0
2413,9563300.0,9535755.0
2414,9563302.0,9535755.0
2415,9563307.0,9535378.0
2416,9563321.0,9535378.0
2417,9563326.0,9535755.0
2418,9563332.0,9535268.0
2419,9563334.0,9535378.0
2420,9563345.0,9535378.0
2421,9563354.0,9500177.0
2443,9500098.0,9539388.0
2445,9500137.0,9556528.0
2446,9500145.0,9556528.0
2447,9500179.0,9539388.0
2448,9500191.0,9539388.0
2449,9500212.0,9539388.0
2450,9500466.0,9556692.0
2451,9500470.0,9556692.0
2454,9500704.0,9556528.0
2455,9500872.0,9539414.0
2456,9500877.0,9539414.0
2457,9500902.0,9539414.0
2458,9500904.0,9539414.0
2459,9500914.0,9539414.0
2460,9500916.0,9539414.0
2461,9500938.0,9000134.0
2462,9501257.0,9535268.0
2463,9501431.0,9500931.0
2464,9521760.0,9556733.0
2465,9521852.0,9556648.0
2466,9521868.0,9556733.0
2467,9521943.0,9556733.0
2468,9521989.0,9556648.0
2469,9522105.0,9556733.0
2470,9522125.0,9556648.0
2471,9522154.0,9556528.0
2472,9522258.0,9556733.0
2475,9535206.0,9000134.0
2478,9535226.0,9000134.0
2479,9535229.0,9539047.0
2481,9535266.0,9539388.0
2482,9535267.0,9538536.0
2483,9535271.0,9539047.0
2487,9535295.0,9538536.0
2488,9535354.0,9539388.0
2489,9535370.0,9000134.0
2491,9535398.0,9000134.0
2492,9535483.0,9539047.0
2493,9535491.0,9539047.0
2494,9535498.0,9539388.0
2495,9535532.0,9539388.0
2498,9535640.0,9539047.0
2500,9535729.0,9539612.0
2502,9535800.0,9539388.0
2503,9535836.0,9539612.0
2504,9535841.0,9539388.0
2515,9556306.0,9556738.0
2516,9556308.0,9556528.0
2517,9556345.0,9556475.0
2518,9556360.0,9501220.0
2519,9556371.0,9562939.0
2520,9556390.0,9556648.0
2521,9556397.0,9556528.0
2522,9556402.0,9563045.0
2523,9556413.0,9556528.0
2524,9556427.0,9563045.0
2525,9556439.0,9556554.0
2526,9556449.0,9556733.0
2527,9556463.0,9556455.0
2528,9556478.0,9501220.0
2529,9556479.0,9556738.0
2530,9556480.0,9562888.0
2531,9556483.0,9563276.0
2532,9556492.0,9500372.0
2533,9556512.0,9556455.0
2534,9556534.0,9556332.0
2535,9556545.0,9562939.0
2536,9556546.0,9563282.0
2537,9556558.0,9500476.0
2538,9556562.0,9500917.0
2539,9556569.0,9556576.0
2540,9556584.0,9501218.0
2541,9556586.0,9556475.0
2542,9556594.0,9556692.0
2543,9556596.0,9563045.0
2544,9556604.0,9563282.0
2545,9556608.0,9556475.0
2546,9556610.0,9500476.0
2547,9556631.0,9556692.0
2548,9556646.0,9556528.0
2549,9556649.0,9556733.0
2550,9556654.0,9556475.0
2551,9556664.0,9563276.0
2552,9556669.0,9563045.0
2553,9556684.0,9556692.0
2554,9556688.0,9501220.0
2555,9556694.0,9556576.0
2556,9556708.0,9563045.0
2557,9556713.0,9563276.0
2558,9556728.0,9500476.0
2559,9556740.0,9556738.0
2560,9556741.0,9556528.0
2561,9556754.0,9556338.0
2562,9556864.0,9556733.0
2563,9556955.0,9556733.0
2564,9557004.0,9556312.0
2565,9557101.0,9556338.0
2566,9557108.0,9556338.0
2567,9562826.0,9535602.0
2568,9562842.0,9535602.0
2569,9562851.0,9535755.0
2570,9562856.0,9539414.0
2571,9562860.0,9539414.0
2572,9562871.0,9539414.0
2573,9562897.0,9535378.0
2574,9562901.0,9539414.0
2575,9562902.0,9539414.0
2576,9562904.0,9535755.0
2577,9562908.0,9535662.0
2578,9562917.0,9500177.0
2579,9562934.0,9535755.0
2580,9562943.0,9539414.0
2581,9562945.0,9535662.0
2582,9562950.0,9539414.0
2583,9562986.0,9535268.0
2584,9563001.0,9500193.0
2585,9563019.0,9539612.0
2586,9563025.0,9535662.0
2587,9563040.0,9535195.0
2588,9563046.0,9535378.0
2589,9563049.0,9539414.0
2590,9563065.0,9535755.0
2591,9563071.0,9539414.0
2592,9563075.0,9539388.0
2593,9563101.0,9500193.0
2594,9563111.0,9535755.0
2595,9563122.0,9535195.0
2596,9563123.0,9535195.0
2597,9563126.0,9535195.0
2598,9563146.0,9539414.0
2599,9563158.0,9539414.0
2600,9563162.0,9535755.0
2601,9563167.0,9500931.0
2602,9563180.0,9500193.0
2603,9563192.0,9500177.0
2604,9563210.0,9539612.0
2605,9563216.0,9539612.0
2606,9563218.0,9535602.0
2607,9563221.0,9535268.0
2608,9563225.0,9563273.0
2609,9563239.0,9539414.0
2610,9563244.0,9539414.0
2611,9563266.0,9539388.0
2612,9563272.0,9535378.0
2613,9563280.0,9535268.0
2614,9563288.0,9500931.0
2615,9563300.0,9539414.0
2616,9563302.0,9539414.0
2617,9563307.0,9500931.0
2618,9563321.0,9500931.0
2619,9563326.0,9539414.0
2620,9563332.0,9535195.0
2621,9563334.0,9500931.0
2622,9563345.0,9500931.0
2623,9563354.0,9535378.0
2645,9500098.0,9539047.0
2647,9500137.0,9556475.0
2648,9500145.0,9556475.0
2649,9500179.0,9539047.0
2650,9500191.0,9539047.0
2651,9500212.0,9539047.0
2652,9500466.0,9501220.0
2653,9500470.0,9501220.0
2656,9500704.0,9556475.0
2657,9500872.0,9539612.0
2658,9500877.0,9539612.0
2659,9500902.0,9539612.0
2660,9500904.0,9539612.0
2661,9500914.0,9539612.0
2662,9500916.0,9539612.0
2664,9501257.0,9535195.0
2665,9501431.0,9535662.0
2666,9521760.0,9556738.0
2667,9521852.0,9556733.0
2668,9521868.0,9556738.0
2669,9521943.0,9556738.0
2670,9521989.0,9556733.0
2671,9522105.0,9556738.0
2672,9522125.0,9556733.0
2673,9522154.0,9556475.0
2674,9522258.0,9556738.0
2681,9535229.0,9000134.0
2683,9535266.0,9539047.0
2684,9535267.0,9539388.0
2685,9535271.0,9000134.0
2689,9535295.0,9539388.0
2690,9535354.0,9539047.0
2694,9535483.0,9000134.0
2695,9535491.0,9000134.0
2696,9535498.0,9539047.0
2697,9535532.0,9539047.0
2700,9535640.0,9000134.0
2702,9535729.0,9538536.0
2704,9535800.0,9539047.0
2705,9535836.0,9538536.0
2706,9535841.0,9539047.0
2717,9556306.0,9556528.0
2718,9556308.0,9556475.0
2719,9556345.0,9556692.0
2720,9556360.0,9556554.0
2721,9556371.0,9562866.0
2722,9556390.0,9556733.0
2723,9556397.0,9556475.0
2724,9556402.0,9563331.0
2725,9556413.0,9556475.0
2726,9556427.0,9563331.0
2727,9556439.0,9556460.0
2728,9556449.0,9556738.0
2729,9556463.0,9556570.0
2730,9556478.0,9556554.0
2731,9556479.0,9556528.0
2732,9556480.0,9500917.0
2733,9556483.0,9563273.0
2734,9556492.0,9563276.0
2735,9556512.0,9556570.0
2736,9556534.0,9556648.0
2737,9556545.0,9562866.0
2738,9556546.0,9562845.0
2739,9556558.0,9562939.0
2740,9556562.0,9500476.0
2741,9556569.0,9500372.0
2742,9556584.0,9562888.0
2743,9556586.0,9556692.0
2744,9556594.0,9501220.0
2745,9556596.0,9563331.0
2746,9556604.0,9562845.0
2747,9556608.0,9556692.0
2748,9556610.0,9562939.0
2749,9556631.0,9501220.0
2750,9556646.0,9556475.0
2751,9556649.0,9556738.0
2752,9556654.0,9556692.0
2753,9556664.0,9563273.0
2754,9556669.0,9563331.0
2755,9556684.0,9501220.0
2756,9556688.0,9556554.0
2757,9556694.0,9500372.0
2758,9556708.0,9563331.0
2759,9556713.0,9563273.0
2760,9556728.0,9562939.0
2761,9556740.0,9556528.0
2762,9556741.0,9556475.0
2763,9556754.0,9556312.0
2764,9556864.0,9556738.0
2765,9556955.0,9556738.0
2766,9557004.0,9556332.0
2767,9557101.0,9556312.0
2768,9557108.0,9556312.0
2769,9562826.0,9535268.0
2770,9562842.0,9535268.0
2771,9562851.0,9539414.0
2772,9562856.0,9539612.0
2773,9562860.0,9539612.0
2774,9562871.0,9539612.0
2775,9562897.0,9500931.0
2776,9562901.0,9539612.0
2777,9562902.0,9539612.0
2778,9562904.0,9539414.0
2779,9562908.0,9500193.0
2780,9562917.0,9535378.0
2781,9562934.0,9539414.0
2782,9562943.0,9539612.0
2783,9562945.0,9500193.0
2784,9562950.0,9539612.0
2785,9562986.0,9535195.0
2786,9563001.0,9535602.0
2787,9563019.0,9538536.0
2788,9563025.0,9500193.0
2789,9563040.0,9535755.0
2790,9563046.0,9500931.0
2791,9563049.0,9539612.0
2792,9563065.0,9539414.0
2793,9563071.0,9539612.0
2794,9563075.0,9539047.0
2795,9563101.0,9535602.0
2796,9563111.0,9539414.0
2797,9563122.0,9535755.0
2798,9563123.0,9535755.0
2799,9563126.0,9535755.0
2800,9563146.0,9539612.0
2801,9563158.0,9539612.0
2802,9563162.0,9539414.0
2803,9563167.0,9535662.0
2804,9563180.0,9535602.0
2805,9563192.0,9535378.0
2806,9563210.0,9538536.0
2807,9563216.0,9538536.0
2808,9563218.0,9535268.0
2809,9563221.0,9535195.0
2810,9563225.0,9563282.0
2811,9563239.0,9539612.0
2812,9563244.0,9539612.0
2813,9563266.0,9539047.0
2814,9563272.0,9500931.0
2815,9563280.0,9535195.0
2816,9563288.0,9535662.0
2817,9563300.0,9539612.0
2818,9563302.0,9539612.0
2819,9563307.0,9535662.0
2820,9563321.0,9535662.0
2821,9563326.0,9539612.0
2822,9563332.0,9535755.0
2823,9563334.0,9535662.0
2824,9563345.0,9535662.0
2825,9563354.0,9500931.0
2847,9500098.0,9000134.0
2849,9500137.0,9556692.0
2850,9500145.0,9556692.0
2851,9500179.0,9000134.0
2852,9500191.0,9000134.0
2853,9500212.0,9000134.0
2854,9500466.0,9556554.0
2855,9500470.0,9556554.0
2858,9500704.0,9556692.0
2859,9500872.0,9538536.0
2860,9500877.0,9538536.0
2861,9500902.0,9538536.0
2862,9500904.0,9538536.0
2863,9500914.0,9538536.0
2864,9500916.0,9538536.0
2866,9501257.0,9535755.0
2867,9501431.0,9500193.0
2868,9521760.0,9556528.0
2869,9521852.0,9556738.0
2870,9521868.0,9556528.0
2871,9521943.0,9556528.0
2872,9521989.0,9556738.0
2873,9522105.0,9556528.0
2874,9522125.0,9556738.0
2875,9522154.0,9556692.0
2876,9522258.0,9556528.0
2885,9535266.0,9000134.0
2886,9535267.0,9539047.0
2891,9535295.0,9539047.0
2892,9535354.0,9000134.0
2898,9535498.0,9000134.0
2899,9535532.0,9000134.0
2904,9535729.0,9539388.0
2906,9535800.0,9000134.0
2907,9535836.0,9539388.0
2908,9535841.0,9000134.0
2919,9556306.0,9556475.0
2920,9556308.0,9556692.0
2921,9556345.0,9501220.0
2922,9556360.0,9556460.0
2923,9556371.0,9500177.0
2924,9556390.0,9556738.0
2925,9556397.0,9556692.0
2926,9556402.0,9501218.0
2927,9556413.0,9556692.0
2928,9556427.0,9501218.0
2929,9556439.0,9556455.0
2930,9556449.0,9556528.0
2931,9556463.0,9556576.0
2932,9556478.0,9556460.0
2933,9556479.0,9556475.0
2934,9556480.0,9500476.0
2935,9556483.0,9563282.0
2936,9556492.0,9563273.0
2937,9556512.0,9556576.0
2938,9556534.0,9556733.0
2939,9556545.0,9500177.0
2940,9556546.0,9563045.0
2941,9556558.0,9562866.0
2942,9556562.0,9562939.0
2943,9556569.0,9563276.0
2944,9556584.0,9500917.0
2945,9556586.0,9501220.0
2946,9556594.0,9556554.0
2947,9556596.0,9501218.0
2948,9556604.0,9563045.0
2949,9556608.0,9501220.0
2950,9556610.0,9562866.0
2951,9556631.0,9556554.0
2952,9556646.0,9556692.0
2953,9556649.0,9556528.0
2954,9556654.0,9501220.0
2955,9556664.0,9563282.0
2956,9556669.0,9501218.0
2957,9556684.0,9556554.0
2958,9556688.0,9556460.0
2959,9556694.0,9563276.0
2960,9556708.0,9501218.0
2961,9556713.0,9563282.0
2962,9556728.0,9562866.0
2963,9556740.0,9556475.0
2964,9556741.0,9556692.0
2965,9556754.0,9556332.0
2966,9556864.0,9556528.0
2967,9556955.0,9556528.0
2968,9557004.0,9556648.0
2969,9557101.0,9556332.0
2970,9557108.0,9556332.0
2971,9562826.0,9535195.0
2972,9562842.0,9535195.0
2973,9562851.0,9539612.0
2974,9562856.0,9538536.0
2975,9562860.0,9538536.0
2976,9562871.0,9538536.0
2977,9562897.0,9535662.0
2978,9562901.0,9538536.0
2979,9562902.0,9538536.0
2980,9562904.0,9539612.0
2981,9562908.0,9535602.0
2982,9562917.0,9500931.0
2983,9562934.0,9539612.0
2984,9562943.0,9538536.0
2985,9562945.0,9535602.0
2986,9562950.0,9538536.0
2987,9562986.0,9535755.0
2988,9563001.0,9535268.0
2989,9563019.0,9539388.0
2990,9563025.0,9535602.0
2991,9563040.0,9539414.0
2992,9563046.0,9535662.0
2993,9563049.0,9538536.0
2994,9563065.0,9539612.0
2995,9563071.0,9538536.0
2996,9563075.0,9000134.0
2997,9563101.0,9535268.0
2998,9563111.0,9539612.0
2999,9563122.0,9539414.0
3000,9563123.0,9539414.0
3001,9563126.0,9539414.0
3002,9563146.0,9538536.0
3003,9563158.0,9538536.0
3004,9563162.0,9539612.0
3005,9563167.0,9500193.0
3006,9563180.0,9535268.0
3007,9563192.0,9500931.0
3008,9563210.0,9539388.0
3009,9563216.0,9539388.0
3010,9563218.0,9535195.0
3011,9563221.0,9535755.0
3012,9563225.0,9562845.0
3013,9563239.0,9538536.0
3014,9563244.0,9538536.0
3015,9563266.0,9000134.0
3016,9563272.0,9535662.0
3017,9563280.0,9535755.0
3018,9563288.0,9500193.0
3019,9563300.0,9538536.0
3020,9563302.0,9538536.0
3021,9563307.0,9500193.0
3022,9563321.0,9500193.0
3023,9563326.0,9538536.0
3024,9563332.0,9539414.0
3025,9563334.0,9500193.0
3026,9563345.0,9500193.0
3027,9563354.0,9535662.0
3051,9500137.0,9501220.0
3052,9500145.0,9501220.0
3056,9500466.0,9556460.0
3057,9500470.0,9556460.0
3060,9500704.0,9501220.0
3061,9500872.0,9539388.0
3062,9500877.0,9539388.0
3063,9500902.0,9539388.0
3064,9500904.0,9539388.0
3065,9500914.0,9539388.0
3066,9500916.0,9539388.0
3068,9501257.0,9539414.0
3069,9501431.0,9535602.0
3070,9521760.0,9556475.0
3071,9521852.0,9556528.0
3072,9521868.0,9556475.0
3073,9521943.0,9556475.0
3074,9521989.0,9556528.0
3075,9522105.0,9556475.0
3076,9522125.0,9556528.0
3077,9522154.0,9501220.0
3078,9522258.0,9556475.0
3088,9535267.0,9000134.0
3093,9535295.0,9000134.0
3106,9535729.0,9539047.0
3109,9535836.0,9539047.0
3121,9556306.0,9556692.0
3122,9556308.0,9501220.0
3123,9556345.0,9556554.0
3124,9556360.0,9556455.0
3125,9556371.0,9535378.0
3126,9556390.0,9556528.0
3127,9556397.0,9501220.0
3128,9556402.0,9562888.0
3129,9556413.0,9501220.0
3130,9556427.0,9562888.0
3131,9556439.0,9556570.0
3132,9556449.0,9556475.0
3133,9556463.0,9500372.0
3134,9556478.0,9556455.0
3135,9556479.0,9556692.0
3136,9556480.0,9562939.0
3137,9556483.0,9562845.0
3138,9556492.0,9563282.0
3139,9556512.0,9500372.0
3140,9556534.0,9556738.0
3141,9556545.0,9535378.0
3142,9556546.0,9563331.0
3143,9556558.0,9500177.0
3144,9556562.0,9562866.0
3145,9556569.0,9563273.0
3146,9556584.0,9500476.0
3147,9556586.0,9556554.0
3148,9556594.0,9556460.0
3149,9556596.0,9562888.0
3150,9556604.0,9563331.0
3151,9556608.0,9556554.0
3152,9556610.0,9500177.0
3153,9556631.0,9556460.0
3154,9556646.0,9501220.0
3155,9556649.0,9556475.0
3156,9556654.0,9556554.0
3157,9556664.0,9562845.0
3158,9556669.0,9562888.0
3159,9556684.0,9556460.0
3160,9556688.0,9556455.0
3161,9556694.0,9563273.0
3162,9556708.0,9562888.0
3163,9556713.0,9562845.0
3164,9556728.0,9500177.0
3165,9556740.0,9556692.0
3166,9556741.0,9501220.0
3167,9556754.0,9556648.0
3168,9556864.0,9556475.0
3169,9556955.0,9556475.0
3170,9557004.0,9556733.0
3171,9557101.0,9556648.0
3172,9557108.0,9556648.0
3173,9562826.0,9535755.0
3174,9562842.0,9535755.0
3175,9562851.0,9538536.0
3176,9562856.0,9539388.0
3177,9562860.0,9539388.0
3178,9562871.0,9539388.0
3179,9562897.0,9500193.0
3180,9562901.0,9539388.0
3181,9562902.0,9539388.0
3182,9562904.0,9538536.0
3183,9562908.0,9535268.0
3184,9562917.0,9535662.0
3185,9562934.0,9538536.0
3186,9562943.0,9539388.0
3187,9562945.0,9535268.0
3188,9562950.0,9539388.0
3189,9562986.0,9539414.0
3190,9563001.0,9535195.0
3191,9563019.0,9539047.0
3192,9563025.0,9535268.0
3193,9563040.0,9539612.0
3194,9563046.0,9500193.0
3195,9563049.0,9539388.0
3196,9563065.0,9538536.0
3197,9563071.0,9539388.0
3199,9563101.0,9535195.0
3200,9563111.0,9538536.0
3201,9563122.0,9539612.0
3202,9563123.0,9539612.0
3203,9563126.0,9539612.0
3204,9563146.0,9539388.0
3205,9563158.0,9539388.0
3206,9563162.0,9538536.0
3207,9563167.0,9535602.0
3208,9563180.0,9535195.0
3209,9563192.0,9535662.0
3210,9563210.0,9539047.0
3211,9563216.0,9539047.0
3212,9563218.0,9535755.0
3213,9563221.0,9539414.0
3214,9563225.0,9563045.0
3215,9563239.0,9539388.0
3216,9563244.0,9539388.0
3218,9563272.0,9500193.0
3219,9563280.0,9539414.0
3220,9563288.0,9535602.0
3221,9563300.0,9539388.0
3222,9563302.0,9539388.0
3223,9563307.0,9535602.0
3224,9563321.0,9535602.0
3225,9563326.0,9539388.0
3226,9563332.0,9539612.0
3227,9563334.0,9535602.0
3228,9563345.0,9535602.0
3229,9563354.0,9500193.0
3253,9500137.0,9556554.0
3254,9500145.0,9556554.0
3258,9500466.0,9556455.0
3259,9500470.0,9556455.0
3262,9500704.0,9556554.0
3263,9500872.0,9539047.0
3264,9500877.0,9539047.0
3265,9500902.0,9539047.0
3266,9500904.0,9539047.0
3267,9500914.0,9539047.0
3268,9500916.0,9539047.0
3270,9501257.0,9539612.0
3271,9501431.0,9535268.0
3272,9521760.0,9556692.0
3273,9521852.0,9556475.0
3274,9521868.0,9556692.0
3275,9521943.0,9556692.0
3276,9521989.0,9556475.0
3277,9522105.0,9556692.0
3278,9522125.0,9556475.0
3279,9522154.0,9556554.0
3280,9522258.0,9556692.0
3308,9535729.0,9000134.0
3311,9535836.0,9000134.0
3323,9556306.0,9501220.0
3324,9556308.0,9556554.0
3325,9556345.0,9556460.0
3326,9556360.0,9556570.0
3327,9556371.0,9500931.0
3328,9556390.0,9556475.0
3329,9556397.0,9556554.0
3330,9556402.0,9500917.0
3331,9556413.0,9556554.0
3332,9556427.0,9500917.0
3333,9556439.0,9556576.0
3334,9556449.0,9556692.0
3335,9556463.0,9563276.0
3336,9556478.0,9556570.0
3337,9556479.0,9501220.0
3338,9556480.0,9562866.0
3339,9556483.0,9563045.0
3340,9556492.0,9562845.0
3341,9556512.0,9563276.0
3342,9556534.0,9556528.0
3343,9556545.0,9500931.0
3344,9556546.0,9501218.0
3345,9556558.0,9535378.0
3346,9556562.0,9500177.0
3347,9556569.0,9563282.0
3348,9556584.0,9562939.0
3349,9556586.0,9556460.0
3350,9556594.0,9556455.0
3351,9556596.0,9500917.0
3352,9556604.0,9501218.0
3353,9556608.0,9556460.0
3354,9556610.0,9535378.0
3355,9556631.0,9556455.0
3356,9556646.0,9556554.0
3357,9556649.0,9556692.0
3358,9556654.0,9556460.0
3359,9556664.0,9563045.0
3360,9556669.0,9500917.0
3361,9556684.0,9556455.0
3362,9556688.0,9556570.0
3363,9556694.0,9563282.0
3364,9556708.0,9500917.0
3365,9556713.0,9563045.0
3366,9556728.0,9535378.0
3367,9556740.0,9501220.0
3368,9556741.0,9556554.0
3369,9556754.0,9556733.0
3370,9556864.0,9556692.0
3371,9556955.0,9556692.0
3372,9557004.0,9556738.0
3373,9557101.0,9556733.0
3374,9557108.0,9556733.0
3375,9562826.0,9539414.0
3376,9562842.0,9539414.0
3377,9562851.0,9539388.0
3378,9562856.0,9539047.0
3379,9562860.0,9539047.0
3380,9562871.0,9539047.0
3381,9562897.0,9535602.0
3382,9562901.0,9539047.0
3383,9562902.0,9539047.0
3384,9562904.0,9539388.0
3385,9562908.0,9535195.0
3386,9562917.0,9500193.0
3387,9562934.0,9539388.0
3388,9562943.0,9539047.0
3389,9562945.0,9535195.0
3390,9562950.0,9539047.0
3391,9562986.0,9539612.0
3392,9563001.0,9535755.0
3393,9563019.0,9000134.0
3394,9563025.0,9535195.0
3395,9563040.0,9538536.0
3396,9563046.0,9535602.0
