,SUBID_A,SUBID_B
3896,9500193,9556610
3897,9500193,9556631
3898,9500193,9556646
3899,9500193,9556649
3900,9500193,9556654
3901,9500193,9556664
3902,9500193,9556669
3903,9500193,9556684
3904,9500193,9556688
3905,9500193,9556694
3906,9500193,9556708
3907,9500193,9556713
3908,9500193,9556728
3909,9500193,9556740
3910,9500193,9556741
3911,9500193,9556754
3912,9500193,9556864
3913,9500193,9556955
3914,9500193,9557004
3915,9500193,9557101
3916,9500193,9557108
3917,9500193,9562826
3918,9500193,9562842
3919,9500193,9562851
3920,9500193,9562856
3921,9500193,9562860
3922,9500193,9562871
3923,9500193,9562897
3924,9500193,9562901
3925,9500193,9562902
3926,9500193,9562904
3927,9500193,9562908
3928,9500193,9562917
3929,9500193,9562934
3930,9500193,9562943
3931,9500193,9562945
3932,9500193,9562950
3933,9500193,9562986
3934,9500193,9563001
3935,9500193,9563019
3936,9500193,9563025
3937,9500193,9563040
3938,9500193,9563046
3939,9500193,9563049
3940,9500193,9563065
3941,9500193,9563071
3942,9500193,9563075
3943,9500193,9563101
3944,9500193,9563111
3945,9500193,9563122
3946,9500193,9563123
3947,9500193,9563126
3948,9500193,9563146
3949,9500193,9563158
3950,9500193,9563162
3951,9500193,9563167
3952,9500193,9563180
3953,9500193,9563192
3954,9500193,9563210
3955,9500193,9563216
3956,9500193,9563218
3957,9500193,9563221
3958,9500193,9563225
3959,9500193,9563239
3960,9500193,9563244
3961,9500193,9563266
3962,9500193,9563272
3963,9500193,9563280
3964,9500193,9563288
3965,9500193,9563300
3966,9500193,9563302
3967,9500193,9563307
3968,9500193,9563321
3969,9500193,9563326
3970,9500193,9563332
3971,9500193,9563334
3972,9500193,9563345
3973,9500193,9563354
3974,9500197,9563019
3975,9500198,9556402
3976,9500198,9556546
3977,9500198,9556596
3978,9500198,9556669
3979,9500198,9556708
3980,9500198,9563225
3981,9500202,9556546
3982,9500202,9563225
3983,9500372,9500137
3984,9500372,9500145
3985,9500372,9500466
3986,9500372,9500470
3987,9500372,9500704
3988,9500372,9521760
3989,9500372,9521852
3990,9500372,9521868
3991,9500372,9521943
3992,9500372,9521989
3993,9500372,9522105
3994,9500372,9522125
3995,9500372,9522154
3996,9500372,9522258
3997,9500372,9556306
3998,9500372,9556308
3999,9500372,9556345
4000,9500372,9556360
4001,9500372,9556371
4002,9500372,9556390
4003,9500372,9556397
4004,9500372,9556402
4005,9500372,9556413
4006,9500372,9556427
4007,9500372,9556439
4008,9500372,9556449
4009,9500372,9556463
4010,9500372,9556478
4011,9500372,9556479
4012,9500372,9556480
4013,9500372,9556483
4014,9500372,9556492
4015,9500372,9556512
4016,9500372,9556534
4017,9500372,9556545
4018,9500372,9556546
4019,9500372,9556558
4020,9500372,9556562
4021,9500372,9556569
4022,9500372,9556584
4023,9500372,9556586
4024,9500372,9556594
4025,9500372,9556596
4026,9500372,9556604
4027,9500372,9556608
4028,9500372,9556610
4029,9500372,9556631
4030,9500372,9556646
4031,9500372,9556649
4032,9500372,9556654
4033,9500372,9556664
4034,9500372,9556669
4035,9500372,9556684
4036,9500372,9556688
4037,9500372,9556694
4038,9500372,9556708
4039,9500372,9556713
4040,9500372,9556728
4041,9500372,9556740
4042,9500372,9556741
4043,9500372,9556754
4044,9500372,9556864
4045,9500372,9556955
4046,9500372,9557004
4047,9500372,9557101
4048,9500372,9557108
4049,9500372,9563225
4050,9500463,9500137
4051,9500463,9500145
4052,9500463,9500466
4053,9500463,9500470
4054,9500463,9521760
4055,9500463,9521852
4056,9500463,9521868
4057,9500463,9521943
4058,9500463,9521989
4059,9500463,9522105
4060,9500463,9522125
4061,9500463,9522154
4062,9500463,9522258
4063,9500463,9556306
4064,9500463,9556308
4065,9500463,9556397
4066,9500463,9556413
4067,9500463,9556479
4068,9500463,9556594
4069,9500463,9556608
4070,9500463,9556631
4071,9500463,9556740
4072,9500476,9500137
4073,9500476,9500145
4074,9500476,9500466
4075,9500476,9500470
4076,9500476,9500704
4077,9500476,9500872
4078,9500476,9500877
4079,9500476,9500902
4080,9500476,9500904
4081,9500476,9500914
4082,9500476,9500916
4083,9500476,9501257
4084,9500476,9501431
4085,9500476,9521760
4086,9500476,9521852
4087,9500476,9521868
4088,9500476,9521943
4089,9500476,9521989
4090,9500476,9522105
4091,9500476,9522125
4092,9500476,9522154
4093,9500476,9522258
4094,9500476,9556306
4095,9500476,9556308
4096,9500476,9556345
4097,9500476,9556360
4098,9500476,9556371
4099,9500476,9556390
4100,9500476,9556397
4101,9500476,9556402
4102,9500476,9556413
4103,9500476,9556427
4104,9500476,9556439
4105,9500476,9556449
4106,9500476,9556463
4107,9500476,9556478
4108,9500476,9556479
4109,9500476,9556480
4110,9500476,9556483
4111,9500476,9556492
4112,9500476,9556512
4113,9500476,9556534
4114,9500476,9556545
4115,9500476,9556546
4116,9500476,9556558
4117,9500476,9556562
4118,9500476,9556569
4119,9500476,9556584
4120,9500476,9556586
4121,9500476,9556594
4122,9500476,9556596
4123,9500476,9556604
4124,9500476,9556608
4125,9500476,9556610
4126,9500476,9556631
4127,9500476,9556646
4128,9500476,9556649
4129,9500476,9556654
4130,9500476,9556664
4131,9500476,9556669
4132,9500476,9556684
4133,9500476,9556688
4134,9500476,9556694
4135,9500476,9556708
4136,9500476,9556713
4137,9500476,9556728
4138,9500476,9556740
4139,9500476,9556741
4140,9500476,9556754
4141,9500476,9556864
4142,9500476,9556955
4143,9500476,9557004
4144,9500476,9557101
4145,9500476,9557108
4146,9500476,9562826
4147,9500476,9562842
4148,9500476,9562851
4149,9500476,9562856
4150,9500476,9562860
4151,9500476,9562897
4152,9500476,9562901
4153,9500476,9562902
4154,9500476,9562904
4155,9500476,9562908
4156,9500476,9562917
4157,9500476,9562934
4158,9500476,9562943
4159,9500476,9562945
4160,9500476,9562950
4161,9500476,9562986
4162,9500476,9563001
4163,9500476,9563025
4164,9500476,9563040
4165,9500476,9563046
4166,9500476,9563049
4167,9500476,9563065
4168,9500476,9563071
4169,9500476,9563101
4170,9500476,9563122
4171,9500476,9563123
4172,9500476,9563126
4173,9500476,9563146
4174,9500476,9563158
4175,9500476,9563167
4176,9500476,9563180
4177,9500476,9563192
4178,9500476,9563218
4179,9500476,9563221
4180,9500476,9563225
4181,9500476,9563239
4182,9500476,9563244
4183,9500476,9563272
4184,9500476,9563280
4185,9500476,9563288
4186,9500476,9563300
4187,9500476,9563302
4188,9500476,9563307
4189,9500476,9563321
4190,9500476,9563326
4191,9500476,9563332
4192,9500476,9563334
4193,9500476,9563345
4194,9500476,9563354
4195,9500579,9556546
4196,9500579,9563225
4197,9500640,9500098
4198,9500640,9500131
4199,9500640,9500649
4200,9500640,9500652
4201,9500640,9535200
4202,9500640,9535211
4203,9500640,9535229
4204,9500640,9535266
4205,9500640,9535273
4206,9500640,9535278
4207,9500640,9535280
4208,9500640,9535382
4209,9500640,9535579
4210,9500640,9535640
4211,9500779,9562826
4212,9500779,9562986
4213,9500779,9563025
4214,9500779,9563180
4215,9500779,9563192
4216,9500779,9563218
4217,9500779,9563272
4218,9500779,9563332
4219,9500779,9563334
4220,9500917,9500137
4221,9500917,9500145
4222,9500917,9500466
4223,9500917,9500470
4224,9500917,9500704
4225,9500917,9501257
4226,9500917,9521760
4227,9500917,9521852
4228,9500917,9521868
4229,9500917,9521943
4230,9500917,9521989
4231,9500917,9522105
4232,9500917,9522125
4233,9500917,9522154
4234,9500917,9522258
4235,9500917,9556306
4236,9500917,9556308
4237,9500917,9556345
4238,9500917,9556360
4239,9500917,9556371
4240,9500917,9556390
4241,9500917,9556397
4242,9500917,9556402
4243,9500917,9556413
4244,9500917,9556427
4245,9500917,9556439
4246,9500917,9556449
4247,9500917,9556463
4248,9500917,9556478
4249,9500917,9556479
4250,9500917,9556480
4251,9500917,9556483
4252,9500917,9556492
4253,9500917,9556512
4254,9500917,9556534
4255,9500917,9556545
4256,9500917,9556546
4257,9500917,9556558
4258,9500917,9556562
4259,9500917,9556569
4260,9500917,9556584
4261,9500917,9556586
4262,9500917,9556594
4263,9500917,9556596
4264,9500917,9556604
4265,9500917,9556608
4266,9500917,9556610
4267,9500917,9556631
4268,9500917,9556646
4269,9500917,9556649
4270,9500917,9556654
4271,9500917,9556664
4272,9500917,9556669
4273,9500917,9556684
4274,9500917,9556688
4275,9500917,9556694
4276,9500917,9556708
4277,9500917,9556713
4278,9500917,9556728
4279,9500917,9556740
4280,9500917,9556741
4281,9500917,9556754
4282,9500917,9556864
4283,9500917,9556955
4284,9500917,9557004
4285,9500917,9557101
4286,9500917,9557108
4287,9500917,9562917
4288,9500917,9562945
4289,9500917,9563001
4290,9500917,9563065
4291,9500917,9563221
4292,9500917,9563225
4293,9500917,9563280
4294,9500917,9563321
4295,9500931,9500137
4296,9500931,9500145
4297,9500931,9500179
4298,9500931,9500191
4299,9500931,9500212
4300,9500931,9500466
4301,9500931,9500470
4302,9500931,9500704
4303,9500931,9500872
4304,9500931,9500877
4305,9500931,9500902
4306,9500931,9500904
4307,9500931,9500914
4308,9500931,9500916
4309,9500931,9500938
4310,9500931,9501257
4311,9500931,9501431
4312,9500931,9521760
4313,9500931,9521852
4314,9500931,9521868
4315,9500931,9521943
4316,9500931,9521989
4317,9500931,9522105
4318,9500931,9522125
4319,9500931,9522154
4320,9500931,9522258
4321,9500931,9535206
4322,9500931,9535267
4323,9500931,9535295
4324,9500931,9535354
4325,9500931,9535370
4326,9500931,9535398
4327,9500931,9535498
4328,9500931,9535532
4329,9500931,9535729
4330,9500931,9535800
4331,9500931,9535836
4332,9500931,9535841
4333,9500931,9556306
4334,9500931,9556308
4335,9500931,9556345
4336,9500931,9556360
4337,9500931,9556371
4338,9500931,9556390
4339,9500931,9556397
4340,9500931,9556402
4341,9500931,9556413
4342,9500931,9556427
4343,9500931,9556439
4344,9500931,9556449
4345,9500931,9556463
4346,9500931,9556478
4347,9500931,9556479
4348,9500931,9556480
4349,9500931,9556483
4350,9500931,9556492
4351,9500931,9556512
4352,9500931,9556534
4353,9500931,9556545
4354,9500931,9556546
4355,9500931,9556558
4356,9500931,9556562
4357,9500931,9556569
4358,9500931,9556584
4359,9500931,9556586
4360,9500931,9556594
4361,9500931,9556596
4362,9500931,9556604
4363,9500931,9556608
4364,9500931,9556610
4365,9500931,9556631
4366,9500931,9556646
4367,9500931,9556649
4368,9500931,9556654
4369,9500931,9556664
4370,9500931,9556669
4371,9500931,9556684
4372,9500931,9556688
4373,9500931,9556694
4374,9500931,9556708
4375,9500931,9556713
4376,9500931,9556728
4377,9500931,9556740
4378,9500931,9556741
4379,9500931,9556754
4380,9500931,9556864
4381,9500931,9556955
4382,9500931,9557004
4383,9500931,9557101
4384,9500931,9557108
4385,9500931,9562826
4386,9500931,9562842
4387,9500931,9562851
4388,9500931,9562856
4389,9500931,9562860
4390,9500931,9562871
4391,9500931,9562897
4392,9500931,9562901
4393,9500931,9562902
4394,9500931,9562904
4395,9500931,9562908
4396,9500931,9562917
4397,9500931,9562934
4398,9500931,9562943
4399,9500931,9562945
4400,9500931,9562950
4401,9500931,9562986
4402,9500931,9563001
4403,9500931,9563019
4404,9500931,9563025
4405,9500931,9563040
4406,9500931,9563046
4407,9500931,9563049
4408,9500931,9563065
4409,9500931,9563071
4410,9500931,9563075
4411,9500931,9563101
4412,9500931,9563111
4413,9500931,9563122
4414,9500931,9563123
4415,9500931,9563126
4416,9500931,9563146
4417,9500931,9563158
4418,9500931,9563162
4419,9500931,9563167
4420,9500931,9563180
4421,9500931,9563192
4422,9500931,9563210
4423,9500931,9563216
4424,9500931,9563218
4425,9500931,9563221
4426,9500931,9563225
4427,9500931,9563239
4428,9500931,9563244
4429,9500931,9563266
4430,9500931,9563272
4431,9500931,9563280
4432,9500931,9563288
4433,9500931,9563300
4434,9500931,9563302
4435,9500931,9563307
4436,9500931,9563321
4437,9500931,9563326
4438,9500931,9563332
4439,9500931,9563334
4440,9500931,9563345
4441,9500931,9563354
4442,9501218,9500137
4443,9501218,9500145
4444,9501218,9500466
4445,9501218,9500470
4446,9501218,9500704
4447,9501218,9501257
4448,9501218,9521760
4449,9501218,9521852
4450,9501218,9521868
4451,9501218,9521943
4452,9501218,9521989
4453,9501218,9522105
4454,9501218,9522125
4455,9501218,9522154
4456,9501218,9522258
4457,9501218,9556306
4458,9501218,9556308
4459,9501218,9556345
4460,9501218,9556360
4461,9501218,9556371
4462,9501218,9556390
4463,9501218,9556397
4464,9501218,9556402
4465,9501218,9556413
4466,9501218,9556427
4467,9501218,9556439
4468,9501218,9556449
4469,9501218,9556463
4470,9501218,9556478
4471,9501218,9556479
4472,9501218,9556480
4473,9501218,9556483
4474,9501218,9556492
4475,9501218,9556512
4476,9501218,9556534
4477,9501218,9556545
4478,9501218,9556546
4479,9501218,9556558
4480,9501218,9556562
4481,9501218,9556569
4482,9501218,9556584
4483,9501218,9556586
4484,9501218,9556594
4485,9501218,9556596
4486,9501218,9556604
4487,9501218,9556608
4488,9501218,9556610
4489,9501218,9556631
4490,9501218,9556646
4491,9501218,9556649
4492,9501218,9556654
4493,9501218,9556664
4494,9501218,9556669
4495,9501218,9556684
4496,9501218,9556688
4497,9501218,9556694
4498,9501218,9556708
4499,9501218,9556713
4500,9501218,9556728
4501,9501218,9556740
4502,9501218,9556741
4503,9501218,9556754
4504,9501218,9556864
4505,9501218,9556955
4506,9501218,9557004
4507,9501218,9557101
4508,9501218,9557108
4509,9501218,9562917
4510,9501218,9562945
4511,9501218,9563001
4512,9501218,9563221
4513,9501218,9563225
4514,9501218,9563280
4515,9501218,9563321
4516,9501220,9500137
4517,9501220,9500145
4518,9501220,9500466
4519,9501220,9500470
4520,9501220,9500704
4521,9501220,9521760
4522,9501220,9521852
4523,9501220,9521868
4524,9501220,9521943
4525,9501220,9521989
4526,9501220,9522105
4527,9501220,9522125
4528,9501220,9522154
4529,9501220,9522258
4530,9501220,9556306
4531,9501220,9556308
4532,9501220,9556345
4533,9501220,9556360
4534,9501220,9556390
4535,9501220,9556397
4536,9501220,9556413
4537,9501220,9556427
4538,9501220,9556439
4539,9501220,9556449
4540,9501220,9556463
4541,9501220,9556478
4542,9501220,9556479
4543,9501220,9556483
4544,9501220,9556492
4545,9501220,9556512
4546,9501220,9556534
4547,9501220,9556569
4548,9501220,9556586
4549,9501220,9556594
4550,9501220,9556604
4551,9501220,9556608
4552,9501220,9556631
4553,9501220,9556646
4554,9501220,9556649
4555,9501220,9556654
4556,9501220,9556664
4557,9501220,9556684
4558,9501220,9556688
4559,9501220,9556694
4560,9501220,9556713
4561,9501220,9556740
4562,9501220,9556741
4563,9501220,9556754
4564,9501220,9556864
4565,9501220,9556955
4566,9501220,9557004
4567,9501220,9557101
4568,9501220,9557108
4569,9501270,9501431
4570,9501270,9562897
4571,9501270,9562908
4572,9501270,9563046
4573,9501270,9563167
4574,9501270,9563288
4575,9501270,9563307
4576,9501270,9563345
4577,9501270,9563354
4578,9501415,9501431
4579,9501415,9562897
4580,9501415,9563046
4581,9501415,9563167
4582,9501415,9563288
4583,9501415,9563307
4584,9501415,9563345
4585,9501415,9563354
4586,9521744,9521989
4587,9521957,9521868
4588,9521957,9521989
4589,9521986,9521943
4590,9522092,9521852
4591,9522092,9521868
4592,9522092,9521989
4593,9522092,9522105
4594,9522092,9522125
4595,9522095,9521760
4596,9522095,9522258
4597,9522096,9521852
4598,9522096,9522105
4599,9522096,9522125
4600,9522214,9521852
4601,9522214,9522125
4602,9535178,9500098
4603,9535178,9535266
4604,9535195,9500098
4605,9535195,9500131
4606,9535195,9500137
4607,9535195,9500145
4608,9535195,9500179
4609,9535195,9500191
4610,9535195,9500212
4611,9535195,9500466
4612,9535195,9500470
4613,9535195,9500649
4614,9535195,9500652
4615,9535195,9500704
4616,9535195,9500872
4617,9535195,9500877
4618,9535195,9500902
4619,9535195,9500904
4620,9535195,9500914
4621,9535195,9500916
4622,9535195,9500938
4623,9535195,9501257
4624,9535195,9501431
4625,9535195,9521760
4626,9535195,9521852
4627,9535195,9521868
4628,9535195,9521943
4629,9535195,9521989
4630,9535195,9522105
4631,9535195,9522125
4632,9535195,9522154
4633,9535195,9522258
4634,9535195,9535199
4635,9535195,9535200
4636,9535195,9535206
4637,9535195,9535211
4638,9535195,9535226
4639,9535195,9535229
4640,9535195,9535237
4641,9535195,9535266
4642,9535195,9535267
4643,9535195,9535271
4644,9535195,9535273
4645,9535195,9535278
4646,9535195,9535280
4647,9535195,9535295
4648,9535195,9535354
4649,9535195,9535370
4650,9535195,9535382
4651,9535195,9535398
4652,9535195,9535483
4653,9535195,9535491
4654,9535195,9535498
4655,9535195,9535532
4656,9535195,9535579
4657,9535195,9535640
4658,9535195,9535729
4659,9535195,9535800
4660,9535195,9535836
4661,9535195,9535841
4662,9535195,9556306
4663,9535195,9556308
4664,9535195,9556345
4665,9535195,9556360
4666,9535195,9556371
4667,9535195,9556390
4668,9535195,9556397
4669,9535195,9556402
4670,9535195,9556413
4671,9535195,9556427
4672,9535195,9556439
4673,9535195,9556449
4674,9535195,9556463
4675,9535195,9556478
4676,9535195,9556479
4677,9535195,9556480
4678,9535195,9556483
4679,9535195,9556492
4680,9535195,9556512
4681,9535195,9556534
4682,9535195,9556545
4683,9535195,9556546
4684,9535195,9556558
4685,9535195,9556562
4686,9535195,9556569
4687,9535195,9556584
4688,9535195,9556586
4689,9535195,9556594
4690,9535195,9556596
4691,9535195,9556604
4692,9535195,9556608
4693,9535195,9556610
4694,9535195,9556631
4695,9535195,9556646
4696,9535195,9556649
4697,9535195,9556654
4698,9535195,9556664
4699,9535195,9556669
4700,9535195,9556684
4701,9535195,9556688
4702,9535195,9556694
4703,9535195,9556708
4704,9535195,9556713
4705,9535195,9556728
4706,9535195,9556740
4707,9535195,9556741
4708,9535195,9556754
4709,9535195,9556864
4710,9535195,9556955
4711,9535195,9557004
4712,9535195,9557101
4713,9535195,9557108
4714,9535195,9562826
4715,9535195,9562842
4716,9535195,9562851
4717,9535195,9562856
4718,9535195,9562860
4719,9535195,9562871
4720,9535195,9562897
4721,9535195,9562901
4722,9535195,9562902
4723,9535195,9562904
4724,9535195,9562908
4725,9535195,9562917
4726,9535195,9562934
4727,9535195,9562943
4728,9535195,9562945
4729,9535195,9562950
4730,9535195,9562986
4731,9535195,9563001
4732,9535195,9563019
4733,9535195,9563025
4734,9535195,9563040
4735,9535195,9563046
4736,9535195,9563049
4737,9535195,9563065
4738,9535195,9563071
4739,9535195,9563075
4740,9535195,9563101
4741,9535195,9563111
4742,9535195,9563122
4743,9535195,9563123
4744,9535195,9563126
4745,9535195,9563146
4746,9535195,9563158
4747,9535195,9563162
4748,9535195,9563167
4749,9535195,9563180
4750,9535195,9563192
4751,9535195,9563210
4752,9535195,9563216
4753,9535195,9563218
4754,9535195,9563221
4755,9535195,9563225
4756,9535195,9563239
4757,9535195,9563244
4758,9535195,9563266
4759,9535195,9563272
4760,9535195,9563280
4761,9535195,9563288
4762,9535195,9563300
4763,9535195,9563302
4764,9535195,9563307
4765,9535195,9563321
4766,9535195,9563326
4767,9535195,9563332
4768,9535195,9563334
4769,9535195,9563345
4770,9535195,9563354
4771,9535208,9535579
4772,9535219,9535729
4773,9535268,9500137
4774,9535268,9500145
4775,9535268,9500179
4776,9535268,9500191
4777,9535268,9500212
4778,9535268,9500466
4779,9535268,9500470
4780,9535268,9500704
4781,9535268,9500872
4782,9535268,9500877
4783,9535268,9500902
4784,9535268,9500904
4785,9535268,9500914
4786,9535268,9500916
4787,9535268,9500938
4788,9535268,9501257
4789,9535268,9501431
4790,9535268,9521760
4791,9535268,9521852
4792,9535268,9521868
4793,9535268,9521943
4794,9535268,9521989
4795,9535268,9522105
4796,9535268,9522125
4797,9535268,9522154
4798,9535268,9522258
4799,9535268,9535206
4800,9535268,9535226
4801,9535268,9535237
4802,9535268,9535267
4803,9535268,9535271
4804,9535268,9535295
4805,9535268,9535354
4806,9535268,9535370
4807,9535268,9535398
4808,9535268,9535483
4809,9535268,9535491
4810,9535268,9535498
4811,9535268,9535532
4812,9535268,9535729
4813,9535268,9535800
4814,9535268,9535836
4815,9535268,9535841
4816,9535268,9556306
4817,9535268,9556308
4818,9535268,9556345
4819,9535268,9556360
4820,9535268,9556371
4821,9535268,9556390
4822,9535268,9556397
4823,9535268,9556402
4824,9535268,9556413
4825,9535268,9556427
4826,9535268,9556439
4827,9535268,9556449
4828,9535268,9556463
4829,9535268,9556478
4830,9535268,9556479
4831,9535268,9556480
4832,9535268,9556483
4833,9535268,9556492
4834,9535268,9556512
4835,9535268,9556534
4836,9535268,9556545
4837,9535268,9556546
4838,9535268,9556558
4839,9535268,9556562
4840,9535268,9556569
4841,9535268,9556584
4842,9535268,9556586
4843,9535268,9556594
4844,9535268,9556596
4845,9535268,9556604
4846,9535268,9556608
4847,9535268,9556610
4848,9535268,9556631
4849,9535268,9556646
4850,9535268,9556649
4851,9535268,9556654
4852,9535268,9556664
4853,9535268,9556669
4854,9535268,9556684
4855,9535268,9556688
4856,9535268,9556694
4857,9535268,9556708
4858,9535268,9556713
4859,9535268,9556728
4860,9535268,9556740
4861,9535268,9556741
4862,9535268,9556754
4863,9535268,9556864
4864,9535268,9556955
4865,9535268,9557004
4866,9535268,9557101
4867,9535268,9557108
4868,9535268,9562826
4869,9535268,9562842
4870,9535268,9562851
4871,9535268,9562856
4872,9535268,9562860
4873,9535268,9562871
4874,9535268,9562897
4875,9535268,9562901
4876,9535268,9562902
4877,9535268,9562904
4878,9535268,9562908
4879,9535268,9562917
4880,9535268,9562934
4881,9535268,9562943
4882,9535268,9562945
4883,9535268,9562950
4884,9535268,9562986
4885,9535268,9563001
4886,9535268,9563019
4887,9535268,9563025
4888,9535268,9563040
4889,9535268,9563046
4890,9535268,9563049
4891,9535268,9563065
4892,9535268,9563071
4893,9535268,9563075
4894,9535268,9563101
4895,9535268,9563111
4896,9535268,9563122
4897,9535268,9563123
4898,9535268,9563126
4899,9535268,9563146
4900,9535268,9563158
4901,9535268,9563162
4902,9535268,9563167
4903,9535268,9563180
4904,9535268,9563192
4905,9535268,9563210
4906,9535268,9563216
4907,9535268,9563218
4908,9535268,9563221
4909,9535268,9563225
4910,9535268,9563239
4911,9535268,9563244
4912,9535268,9563266
4913,9535268,9563272
4914,9535268,9563280
4915,9535268,9563288
4916,9535268,9563300
4917,9535268,9563302
4918,9535268,9563307
4919,9535268,9563321
4920,9535268,9563326
4921,9535268,9563332
4922,9535268,9563334
4923,9535268,9563345
4924,9535268,9563354
4925,9535272,9500098
4926,9535272,9535229
4927,9535272,9535266
4928,9535272,9535640
4929,9535378,9500137
4930,9535378,9500145
4931,9535378,9500179
4932,9535378,9500191
4933,9535378,9500212
4934,9535378,9500466
4935,9535378,9500470
4936,9535378,9500704
4937,9535378,9500872
4938,9535378,9500877
4939,9535378,9500902
4940,9535378,9500904
4941,9535378,9500914
4942,9535378,9500916
4943,9535378,9501257
4944,9535378,9501431
4945,9535378,9521760
4946,9535378,9521852
4947,9535378,9521868
4948,9535378,9521943
4949,9535378,9521989
4950,9535378,9522105
4951,9535378,9522125
4952,9535378,9522154
4953,9535378,9522258
4954,9535378,9535267
4955,9535378,9535295
4956,9535378,9535354
4957,9535378,9535498
4958,9535378,9535532
4959,9535378,9535729
4960,9535378,9535800
4961,9535378,9535836
4962,9535378,9535841
4963,9535378,9556306
4964,9535378,9556308
4965,9535378,9556345
4966,9535378,9556360
4967,9535378,9556371
4968,9535378,9556390
4969,9535378,9556397
4970,9535378,9556402
4971,9535378,9556413
4972,9535378,9556427
4973,9535378,9556439
4974,9535378,9556449
4975,9535378,9556463
4976,9535378,9556478
4977,9535378,9556479
4978,9535378,9556480
4979,9535378,9556483
4980,9535378,9556492
4981,9535378,9556512
4982,9535378,9556534
4983,9535378,9556545
4984,9535378,9556546
4985,9535378,9556558
4986,9535378,9556562
4987,9535378,9556569
4988,9535378,9556584
4989,9535378,9556586
4990,9535378,9556594
4991,9535378,9556596
4992,9535378,9556604
4993,9535378,9556608
4994,9535378,9556610
4995,9535378,9556631
4996,9535378,9556646
4997,9535378,9556649
4998,9535378,9556654
4999,9535378,9556664
5000,9535378,9556669
5001,9535378,9556684
5002,9535378,9556688
5003,9535378,9556694
5004,9535378,9556708
5005,9535378,9556713
5006,9535378,9556728
5007,9535378,9556740
5008,9535378,9556741
5009,9535378,9556754
5010,9535378,9556864
5011,9535378,9556955
5012,9535378,9557004
5013,9535378,9557101
5014,9535378,9557108
5015,9535378,9562826
5016,9535378,9562842
5017,9535378,9562851
5018,9535378,9562856
5019,9535378,9562860
5020,9535378,9562871
5021,9535378,9562897
5022,9535378,9562901
5023,9535378,9562902
5024,9535378,9562904
5025,9535378,9562908
5026,9535378,9562917
5027,9535378,9562934
5028,9535378,9562943
5029,9535378,9562945
5030,9535378,9562950
5031,9535378,9562986
5032,9535378,9563001
5033,9535378,9563019
5034,9535378,9563025
5035,9535378,9563040
5036,9535378,9563046
5037,9535378,9563049
5038,9535378,9563065
5039,9535378,9563071
5040,9535378,9563075
5041,9535378,9563101
5042,9535378,9563111
5043,9535378,9563122
5044,9535378,9563123
5045,9535378,9563126
5046,9535378,9563146
5047,9535378,9563158
5048,9535378,9563162
5049,9535378,9563167
5050,9535378,9563180
5051,9535378,9563192
5052,9535378,9563210
5053,9535378,9563216
5054,9535378,9563218
5055,9535378,9563221
5056,9535378,9563225
5057,9535378,9563239
5058,9535378,9563244
5059,9535378,9563266
5060,9535378,9563272
5061,9535378,9563280
5062,9535378,9563288
5063,9535378,9563300
5064,9535378,9563302
5065,9535378,9563307
5066,9535378,9563321
5067,9535378,9563326
5068,9535378,9563332
5069,9535378,9563334
5070,9535378,9563345
5071,9535378,9563354
5072,9535478,9535226
5073,9535478,9535271
5074,9535478,9535483
5075,9535478,9535491
5076,9535486,9535267
5077,9535486,9535295
5078,9535508,9535626
5079,9535508,9535769
5080,9535530,9500098
5081,9535530,9535229
5082,9535530,9535266
5083,9535530,9535640
5084,9535593,9535626
5085,9535593,9535678
5086,9535593,9535769
5087,9535602,9500137
5088,9535602,9500145
5089,9535602,9500179
5090,9535602,9500191
5091,9535602,9500212
5092,9535602,9500466
5093,9535602,9500470
5094,9535602,9500704
5095,9535602,9500872
5096,9535602,9500877
5097,9535602,9500902
5098,9535602,9500904
5099,9535602,9500914
5100,9535602,9500916
5101,9535602,9500938
5102,9535602,9501257
5103,9535602,9501431
5104,9535602,9521760
5105,9535602,9521852
5106,9535602,9521868
5107,9535602,9521943
5108,9535602,9521989
5109,9535602,9522105
5110,9535602,9522125
5111,9535602,9522154
5112,9535602,9522258
5113,9535602,9535206
5114,9535602,9535226
5115,9535602,9535237
5116,9535602,9535267
5117,9535602,9535271
5118,9535602,9535295
5119,9535602,9535354
5120,9535602,9535370
5121,9535602,9535398
5122,9535602,9535483
5123,9535602,9535491
5124,9535602,9535498
5125,9535602,9535532
5126,9535602,9535729
5127,9535602,9535800
5128,9535602,9535836
5129,9535602,9535841
5130,9535602,9556306
5131,9535602,9556308
5132,9535602,9556345
5133,9535602,9556360
5134,9535602,9556371
5135,9535602,9556390
5136,9535602,9556397
5137,9535602,9556402
5138,9535602,9556413
5139,9535602,9556427
5140,9535602,9556439
5141,9535602,9556449
5142,9535602,9556463
5143,9535602,9556478
5144,9535602,9556479
5145,9535602,9556480
5146,9535602,9556483
5147,9535602,9556492
5148,9535602,9556512
5149,9535602,9556534
5150,9535602,9556545
5151,9535602,9556546
5152,9535602,9556558
5153,9535602,9556562
5154,9535602,9556569
5155,9535602,9556584
5156,9535602,9556586
5157,9535602,9556594
5158,9535602,9556596
5159,9535602,9556604
5160,9535602,9556608
5161,9535602,9556610
5162,9535602,9556631
5163,9535602,9556646
5164,9535602,9556649
5165,9535602,9556654
5166,9535602,9556664
